disease_name,gene_name
childhood acute lymphoblastic leukemia,FYN; POLD1; POLD3; HDAC6; IMPDH1; FRK; PDGFRB; DNMT3A; EPHA2; PRIM2; HDAC3; RARG; TUBB8B; YES1; POLE; IMPDH2; LCK; HDAC2; TOP2B; POLE2; TUBB1; POLA1; TUBB4A; CSF3R; CXCR4; SRMS; TOP2A; BLK; TUBB2A; TUBB2B; KIT; RRM1; POLD4; BCR; TUBB4B; PDCD1; TUBB; SRC; PRIM1; DHFR; FGR; POLD2; NR3C1; DNMT1; RARA; POLE3; TYMS; TUBB3; CD22; POLA2; RARB; ABL1; HCK; HDAC1; BCL2; TUBB6; LYN; TUBB8
childhood acute myeloid leukemia,POLD3; POLA1; HDAC1; IL2RA; PRIM2; HDAC3; POLD4; POLA2; IL2RB; POLD2; CSF3R; WEE1; POLE; HDAC2; CD38; POLD1; RARB; DNMT3A; DNMT1; TOP2A; POLE3; RARG; PRIM1; HDAC6; POLE2; RARA; RRM1; TYMS
cholangiocarcinoma,FLT4; CSNK2A1; POLD2; NR3C1; PDGFRB; KDR; TUBB2B; KIT; MAP2K1; FGFR2; FGFR3; POLD3; FGFR1; TUBB1; TUBB4A; TUBB2A; IDH1; POLE3; BRAF; FGFR4; POLD4; TUBB6; TUBB4B; TUBB8; POLE2; CD40; FLT1; VEGFA; CD274; PRIM2; CTLA4; POLE; TUBB; PRIM1; TUBB3; POLA2; POLD1; POLA1; FLT3; MAP2K2; RRM1; TYMS; PDCD1
chordoma,EGFR; PDCD1; ABL1; CSF3R; CD274; TOP2A; BCR; DHFR; PDGFRB; TYMS; KIT; GART
chromophobe renal cell carcinoma,KDR; KIT; FLT4; PDGFRB; FLT3; RAF1; RET; VEGFA; BRAF; FLT1
chronic graft versus host disease,JAK2; DHODH; CD86; CD80; JAK1; CSF1R; BCR; BTK; ABL1; IL2RB; CD2; MS4A1; ELANE; NR3C1; SMO; IL2RA
chronic granulomatous disease,POLE2; JAK3; POLD2; IL1R1; PPARG; POLE3; RRM1; CD52; POLA2; POLD1; FKBP1A; JAK2; POLA1; IFNGR2; IFNGR1; TYK2; PRIM2; JAK1; POLE; TNF; POLD3; IFNG; POLD4; PRIM1
chronic hepatitis B virus infection,ATP1A2; GABRA1; HMGCR; IFNAR1; GABRA2; IFNAR2; GABRG1; VKORC1; GABRG3; GABRA5; PDCD1; CSF2RA; ESR1; SLC10A1; PGR; ATP1A3; ATP4A; GABRG2; ATP1A1; IL10RB; GABRA3; ATP1A4; IFNLR1
chronic hepatitis C virus infection,GABRA3; GABRA1; TNFSF14; IFNAR1; ADORA1; GABRG3; PDCD1; TLR9; ADORA3; FKBP1A; ESR1; ATP4A; CYP3A5; BHMT; CYP3A4; CYP3A7; PPIA; TLR7; LTB; IL10RB; ABCC8; PGR; BHMT2; IFNAR2; GABRG1; ADORA2B; IFNLR1; GABRA5; LTA; NPC1L1; CYP3A43; IMPDH1; GABRG2; ADORA2A; EGFR; GABRA2; KCNJ11
chronic kidney disease,ITGAL; GLP2R; JAK2; HTR2A; GABRA4; CD80; SLC5A2; ERBB2; EGFR; HTR2C; DRD2; DRD3; NR3C2; HTR5A; IL6R; JAK1; GUCY1A1; HTR4; GABRB3; KCNK3; IMPDH2; F2; C1S; HTR3D; PPIA; DPP4; SLC22A12; TRGV3; TRAV29DV5; GCGR; GABRQ; TRAC; TRBV7-9; CASR; GUCY1B1; ROCK1; PTGS2; OPRK1; FKBP1A; F11; KCNK10; IMPDH1; GLP1R; VEGFA; GHR; F12; HTR1B; REN; GABRA6; GLRA1; MS4A1; XDH; HTR3C; HTR1A; HTR1D; GABRG3; GABRA5; BRD2; GABRA3; GABRA1; ELN; GABRP; VDR; HMGCR; nan; F10; RXFP2; ROCK2; EGLN1; BRDT; EDNRA; ACE; GABRG1; GABRB1; P2RY12; KCNK9; BRD3; HTR3E; KCNK18; EPOR; GABRD; KCNK2; PTGS1; GABRE; TYK2; JAK3; GABRG2; CD86; EPAS1; CD2; SERPINC1; HTR2B; IL6; BRD4; GABRB2; HTR7; HTR3B; GABRA2; GUCY1A2; HTR6; KLKB1; HTR3A; HTR1E; RXFP1; HTR1F; MC2R
chronic lymphocytic leukemia,CD38; RPS20; POLA2; PARP3; POLD1; PGR; RPL6; HDAC6; HSP90AB1; POLE2; TUBB1; POLA1; TUBB4A; CD37; RPS19; RPL19; FRK; NR3C1; PDGFRB; CRBN; RPS15; PRKAG3; RPL22; HDAC1; FAAH; FLT3; RPL23; PARP2; RPL36; RPL27; IL2RA; RPL35; CUL4A; RPS2; RPS11; PARP1; RPL32; RPL37; RPL7A; MS4A1; KIT; CD3G; IL6R; PRKAA2; RPS14; RRM1; DDB1; RPSA; CD52; CDK1; ADORA2B; RPS9; IMPDH2; PRKAG1; GABRG3; RPS17; RPL35A; TUBB4B; PDCD1; SRC; RPL23A; MTOR; PNP; RPS18; HLA-DRB3; TLR9; PRKDC; LYN; TUBB8; ADORA3; FGR; CD79B; FYN; GABRA3; CD22; PIK3CB; POLD3; HSP90AA1; RPS5; PTGS1; ABL1; CD40; FCER2; PIK3R2; CDK6; IMPDH1; RPS13; ALDH5A1; RPL24; IL1R1; CSF3R; CD274; PIK3CA; RPL5; RPS15A; BLK; RPS6; TUBB2A; RPLP1; AKT1; SLC6A3; PRIM2; RPL10; RPL7; POLE3; GABRA2; RPL30; TNFRSF13C; RPL26; ADORA1; RPL9; SYK; RPL13; BCL2L1; RPS21; RPS7; RPL15; TUBB6; POLE; RPS27; LCK; CHEK2; TUBB; ADA; RPS4X; HLA-DRB5; RPL10A; TOP1; RPL39; CSNK1E; HLA-DRB4; RPL41; RPL36A; BTK; CD74; RPL31; PTGS2; FKBP1A; RPLP0; CD200; JAK2; RBX1; HCK; CD33; RPL18A; NAMPT; PRKAG2; POLD2; RPL34; PRKAB1; GABRG2; PIK3R3; CXCR4; RPL21; CDK2; RPS10; SRMS; BCL2L2; TOP2A; PRKAA1; CDK7; CDK4; TUBB2B; BCL2L10; RPS24; BCL2A1; PIK3R5; EPHA2; RPL11; RPS8; RPS3; CHEK1; IFNAR2; RPL8; RPL29; GABRG1; CTLA4; CDK5; RPL27A; CD3D; PIK3CD; HDAC3; RRM2; RPL38; ATR; CD19; ROR1; RPS23; RPL14; HLA-DRB1; HRH1; RPS26; RPL12; TXNRD1; CD3E; DHFR; RPS28; GABRA1; RRM2B; RPL18; KEAP1; ESR1; RPL3; IL2RB; PSMB5; SLC6A2; RPS16; AKT2; TYK2; JAK3; PIK3CG; RPL28; RPS12; HMGCR; AKT3; RPS25; ADORA2A; RPS4Y1; PRKAB2; KLRC1; CDK9; IL11RA; IFNAR1; RPL13A; MCL1; RPS27A; RPS3A; PIK3R1; FAU; JAK1; EEF2; BCL2; RPL4; POLD4; YES1; AURKB; GABRA5; BCR; PPIA; HDAC2; TRPV1; RPL37A; PRIM1; RPS29; TNF; BCL2L2-PABPN1; TUBB3; RPL17
chronic myelogenous leukemia,PRKCH; PTPRC; FLT1; AURKC; IMPDH1; POLD2; DNMT3A; ERBB2; PRKCA; KIT; JAK1; PRKCI; CTLA4; RRM1; DDB1; FNTA; POLD4; YES1; PRKD1; BCR; FNTB; FGR; CREBBP; POLA2; PTGS2; RARB; POLD3; AURKA; PTGS1; PSMB5; POLA1; PDGFRB; PRKD3; HDAC1; MAP2K2; TOP2A; RARA; PPARG; CUL4A; POLE3; IFNAR2; CTNNB1; HDAC3; RARG; POLE; AURKB; PDCD1; PRIM1; CSF2RA; LYN; FYN; ALOX5; FLT4; PRKCQ; TOP2B; XPO1; FKBP1A; JAK2; ABL1; FRK; CRBN; CD274; CXCR4; CDK2; PRKCG; DNMT1; MDM2; PDPK1; IFNAR1; PRIM2; EGFR; CHEK1; MS4A1; PRKCD; PRKCB; MAP2K1; PRKCE; ERBB4; PPIA; TXNRD1; POLD1; PRKCZ; HDAC6; RBX1; POLE2; HCK; CDK6; FAAH; SRMS; KDR; PDGFRA; CDK4; BLK; IGF1R; TP53; EPHA2; RRM2; IMPDH2; CSF1R; LCK; HDAC2; TRPV1; SRC
chronic myelomonocytic leukemia,DNMT3A; DNMT1; PRIM2; POLE3; PLK1; EEF2; POLD4; HDAC2; POLD3; HDAC6; RBX1; HDAC10; MDM2; CUL4A; RRM1; CHEK2; IL3RA; HDAC9; HDAC7; HDAC4; IL2RB; POLE2; POLA1; HDAC5; GLS; HDAC1; TP53; HDAC8; CHEK1; MS4A1; HDAC11; CSF2; DDB1; POLE; PRIM1; POLA2; POLD1; FKBP1A; CD33; POLD2; CRBN; CSF3R; IL2RA; HDAC3
chronic myeloproliferative disorder,POLE2; NR3C1; CSF3R; TUBB2B; PRIM2; FNTA; TYMS; TUBB8; POLD1; ITGB5; POLA1; POLE3; TUBB6; DHFR; TUBB3; ITGB3; POLA2; TFRC; TOP2B; POLD3; FKBP1A; TUBB4A; TOP2A; TUBB2A; POLE; TUBB; PPIA; PRIM1; FNTB; PSMB5; TUBB1; TFR2; POLD2; DNMT3A; DNMT1; ITGAV; RRM1; POLD4; TOP1MT; TUBB4B; CSF2RA
chronic obstructive pulmonary disease,DRD4; VDR; PDE4D; NR3C1; HRH2; nan; CHRM3; ADRB2; INSR; CHRM5; MAPK11; ADRB1; GUCY1B1; MMP9; TACR1; HCRTR1; IL1B; PDE5A; IL18; DRD3; PDE3A; CHRM4; CFTR; PDE4A; HTR2A; PDE4C; OPRM1; MAPK14; HMGCR; EPHX2; HTR2C; CXCR2; CHRM2; ELANE; SIRT1; ATP4A; HCRTR2; DRD2; PDE3B; CXCR1; CHRM1; PIK3CD; PDE4B; PPIA
chronic progressive multiple sclerosis,SLC6A2; S1PR5; S1PR2; THRA; SLC6A3; S1PR1; HRH1; S1PR3; S1PR4; THRB; INSR
cirrhosis of liver,ABL1; TUBB4A; CCKBR; PPARG; TUBB2A; TUBB2B; TUBB1; TUBB6; TUBB3; PDGFRB; CSF3R; PDE5A; PPARA; NR1H4; MPL; F10; KIT; CCKAR; BCR; TUBB4B; TUBB; TUBB8
classic Hodgkin lymphoma,FKBP1A; TUBB4A; TUBB2B; PIK3CD; POLD4; TUBB6; TUBB3; TOP2B; POLD2; TNFRSF8; PRIM2; JAK1; RRM1; PDCD1; TUBB8; POLA2; POLD1; POLE2; DNMT3A; TOP2A; CTLA4; POLE; TUBB; POLD3; TUBB1; POLA1; PIK3CG; DNMT1; TUBB2A; POLE3; TUBB4B; PRIM1
clear cell adenocarcinoma,NDUFC1; GPD2; NDUFB3; NDUFAF4; NDUFA9; NDUFS6; NDUFB11; NDUFB9; NDUFC2; NDUFAF3; NDUFB1; NDUFA4L2; NDUFS3; NDUFAB1; NDUFS7; NDUFA8; NDUFA10; NDUFA2; NDUFB5; NDUFAF1; NDUFS2; NDUFA12; PDCD1; MT-ND5; MT-ND4; NDUFS1; NDUFB4; NDUFB2; NDUFB7; NDUFB10; NDUFV3; NDUFAF2; NDUFB6; NDUFB8; NDUFS5; NDUFA11; NDUFV2; NDUFA6; NDUFA13; MT-ND6; MT-ND1; MT-ND4L; NDUFS8; NDUFA1; NDUFA5; NDUFS4; NDUFV1; NDUFA3; NDUFA4; MT-ND2; MT-ND3; NDUFA7
clear cell renal carcinoma,FGFR3; POLD3; FKBP1A; HDAC6; IL2RB; HDAC10; POLD2; VEGFA; HDAC1; CD274; KDR; IL2RA; TUBB2B; KIT; CTLA4; RET; RRM1; LCK; BCR; TLR7; TLR9; TUBB3; HDAC9; HDAC4; ABL1; TUBB4A; CDK6; MET; ITK; RAF1; CDK4; EGFR; POLE3; BRAF; AR; HDAC3; POLE; TUBB4B; PDCD1; CD38; POLA2; FLT4; HDAC7; POLD1; FGFR1; POLE2; CA9; EPAS1; PDGFRA; TUBB2A; ENPP3; HDAC11; CSF1R; GAS6; TUBB; HDAC2; PRIM1; TUBB8; TUBB1; POLA1; FLT1; HDAC5; PDGFRB; CXCR4; FLT3; PRIM2; HDAC8; POLD4; TUBB6
clear cell sarcoma of the kidney,FLT4; SERPINC1; FLT3; RET; CSF1R; FLT1; KDR; KIT; PDGFRB; PDGFRA
cocaine dependence,ADRB1; MAOB; CACNA1S; COMT; SLC6A2; GNRHR; OPRM1; GLP1R; SCN1A; HTR2C; SIGMAR1; ADRA2A; CHRNB2; SLC18A2; ADRB2; OXTR; GABRG3; ADRA2C; GABRA5; ADRA2B; HTR2A; GRIN2D; OPRD1; ADRA1A; SCN2A; SLC6A3; DRD3; NR3C2; SCN11A; SCN9A; ADRA1B; SCN5A; SCN4A; DRD4; PGR; OPRK1; ACHE; CHRNA4; CACNA1F; GRIN3B; ADORA2A; DDC; SCN7A; DRD2; GABRA2; GRIN2C; ADORA2B; GRIN1; HTR1A; ABAT; SCN10A; SCN8A; GABRA3; GABRA1; SLC6A4; ALDH2; GABRG2; BCHE; CACNA1C; SCN3A; CACNA1D; GABRG1; ADORA1; ADRA1D; HTR1D; GRIN2A; GRIN3A; GRIN2B; ADORA3
cocaine use disorder,GABRP; SLC6A2; GRIK5; GABRG2; HCRTR1; GRIA3; HTR1B; SCN2A; SCN7A; SLC6A3; GRIK4; GRIA1; GABRG1; GABRB1; SLC18A2; CA4; GRM5; GRIK1; GABRG3; SCN10A; GABRA2; SCN3A; OXTR; SCN8A; SCN4A; GABRA3; GABRA1; GABRE; SLC6A4; SCN1A; HTR2C; GRIA4; GABRB3; SCN9A; HTR1D; SCN5A; GABRA5; GABRD; CA2; GABRA4; VDR; GLP1R; NR3C1; GRIA2; HCRTR2; GABRA6; GABRB2; GRIK3; GRIK2; SCN11A; GABRQ
colon adenocarcinoma,FLT4; FGFR1; PDGFRB; KDR; PDGFRA; FGFR4; TYMS; FGFR2; FGFR3; CXCR2; TOP1; TYMP; FLT1; CXCR1; PDCD1
colorectal adenocarcinoma,FGFR3; HSP90AB1; VEGFA; HMGCR; FLT3; MAP2K2; EPHB2; KIT; DDR2; CSF2; MAP2K1; ATR; TYMS; EPHB3; LCK; MUC1; NTRK1; EPHA6; ABL1; PTK6; FLT1; CEACAM5; EPHA7; BRAF; CTLA4; ERBB4; CSF1R; SRC; EPHA3; TNFRSF9; EPHA8; FGFR1; FRK; EPHA4; TEK; CD274; KDR; RAF1; PDGFRA; ERBB2; EPHA2; MAPK11; PDCD1; TOP1; FLT4; ERBB3; FGFR2; HSP90AA1; FKBP1A; EPHB6; ITK; PDGFRB; CSF3R; EPHA5; EGFR; EPHA1; EPHB1; GART; RET; EPHA10; BCR; PPIA; EPHB4; DHFR
colorectal cancer,FGFR1; VEGFA; KIT; TUBB6; TUBB4B; PDCD1; TUBA3C; CSF2RA; ABL1; TUBA4A; KDR; TUBB2A; EGFR; TUBA3E; TUBB; TOP1; TUBB3; TUBB1; FLT1; PDGFRB; TUBB2B; FLT4; TUBB4A; TUBA1B; TUBA1A; TUBA1C; TYMS; BCR; TUBB8
colorectal carcinoma,FGR; CD38; GABRA3; GUCY1B1; FGFR2; ROCK1; PTGS2; KCNK2; AURKA; FKBP1A; PTGS1; KCNK10; AURKC; PIK3R2; CDK6; GABRA4; VDR; GABRG2; NDUFS7; FN1; CD274; nan; NDUFA2; MEN1; IL2RA; CDK4; MDM2; SCN2A; TUBB2B; TP53; EPHA2; GPA33; PARP1; NDUFS6; GABRA6; GLRA1; EGFR; POLE3; EPHB1; MS4A1; BRAF; DDR2; GABRG1; CTLA4; CSF2; NDUFB6; RET; GABRB3; SCN9A; ADORA2B; NDUFA3; KCNK3; PIK3CD; HDAC3; TYMS; AURKB; EPHB3; SCN5A; SCN10A; MAPK11; GABRA5; KCNK18; GABRD; TUBB4B; NDUFA4; EPHB4; CD47; PRIM1; TOP1; DHFR; TLR9; TUBB8; NDUFAB1; SCN4A; BTK; GABRA1; NDUFS1; PARP3; NDUFB4; FGFR3; EPHA8; ARAF; ESR1; ABL1; MAPK1; IL2RB; HDAC10; POLE2; PSMB5; TUBB1; PTK6; GABRE; TUBB4A; MET; EPHB6; FRK; OPRM1; ALDH5A1; VEGFA; FGF1; NDUFB3; DNMT3A; TEK; PIK3CA; FLT3; NDUFAF4; NDUFA1; ADORA2A; NDUFA5; PARP2; DNMT1; EPHB2; ROCK2; PDGFRA; EPHA7; NDUFB5; BLK; TUBB2A; NDUFA9; ACVRL1; NDUFB10; EML4; GABRB2; NDUFB11; NDUFB9; CACNA1C; NDUFC2; SCN3A; CACNA1D; GART; NDUFV3; HDAC11; NDUFAF2; NDUFB8; NDUFV1; SCN11A; NDUFS5; MAP2K1; PTGER4; POLD4; POLE; NDUFV2; NPM1; GABRG3; CSF1R; BCR; TUBB; SCN8A; SRC; MT-ND2; NDUFS3; FNTB; NDUFA7; GABRQ; POLA2; HDAC9; PIK3CB; HDAC7; ERBB3; GUCY2C; POLD3; FAP; HSP90AA1; CACNA1S; NDUFB2; HDAC6; GABRP; HCK; POLA1; TNFRSF10A; CEACAM5; HDAC5; NDUFS8; HRH2; GPD2; EPHA4; TNFRSF10B; SRMS; KDR; NDUFA10; RAF1; SCN7A; ESR2; IGF1R; PIK3R5; ERBB2; SCN1A; EPHA5; PIK3R1; HDAC8; GABRA2; KIT; NDUFS2; FGFR4; GABRB1; RRM1; INSR; BCL2; YES1; NDUFAF3; ERBB4; LCK; EPHA10; NDUFB1; NDUFA12; NDUFA4L2; PDCD1; TLR7; NTRK1; MT-ND6; MTOR; MT-ND1; CSNK1E; FYN; NR1H4; TYMP; FLT4; EPHA3; POLD1; HDAC4; FGFR1; EPHA6; HSP90AB1; NDUFB7; CD40; CACNA1F; FLT1; MAPK3; GSR; PIK3CG; POLD2; NDUFC1; PDGFRB; HDAC1; PIK3R3; KMT2A; NDUFA8; CSF3R; MAP2K2; DLL4; TOP2A; KRAS; NDUFAF1; ITGAV; PRIM2; EPHA1; IL6R; NDUFS4; FNTA; KCNK9; ALK; NDUFA11; TUBB6; NDUFA6; NDUFA13; DPYD; HDAC2; CSF2RA; TXNRD1; MT-ND5; MT-ND3; MT-ND4; MT-ND4L; LYN; TUBB3; ITGB3
colorectal neoplasm,FLT4; PTGS2; ARAF; GHR; CSF3R; RAF1; EPHA2; KIT; GART; DDB1; TYMS; NTRK1; TOP1; TYMP; FGFR2; RBX1; FRK; PDGFRB; IGF1R; DDR2; RET; CHEK2; PDCD1; MTOR; TLR9; PIK3CB; FGFR1; XPO1; ABL1; CEACAM5; PIK3R2; PIK3CG; VEGFA; PIK3R3; TEK; TNFRSF10B; PIK3CA; KDR; PDGFRA; CUL4A; PIK3R1; CHEK1; BRAF; PIK3CD; MAPK11; TNFRSF4; TLR7; DHFR; FLT1; CRBN; FLT3; PIK3R5; GPA33; EGFR; CSF1R
common cold,FAAH; GRIN2A; GCGR; ADRA2B; PTGS1; TRPA1; SIGMAR1; ADRA1B; ADRA1D; ADRA2C; TRPM8; PTGS2; ADRA1A; ADRA2A; TRPV1
compartment syndrome,SCN11A; SNAP25; SCN2A; SCN1A; SCN3A; SCN9A; SCN10A; SCN4A; SCN7A; SCN5A; SCN8A
complex regional pain syndrome,SCN4A; SCN2A; SCN3A; SCN5A; SCN9A; SCN10A; SCN8A; SCN7A; SCN11A; SCN1A
congenital heart disease,GABRA1; GRIK5; GABRA6; ADRA2A; GABRB1; SCN9A; SCN10A; GABRE; CA2; SCN2A; SCN7A; SCN1A; GRIK4; GRIA1; GABRG1; GABRB3; CA4; SCN11A; GABRG3; SCN8A; SCN4A; GUCY1B1; GABRP; GABRG2; nan; GABRA2; GRIK1; SCN5A; ADRA2C; GABRA5; GABRQ; ADRA2B; GABRA3; GABRA4; GRIA2; GRIA3; GABRB2; GRIA4; SCN3A; GRIK3; GRIK2; GABRD
congestive heart failure,EDNRB; ATP1B1; ADRB2; NPR1; SLC6A2; ATP1A3; NR3C1; ADRA1A; FXYD2; ATP1A1; ATP2A2; DPP4; ADRB1; ATP1B3; ATP1A4; PDE5A; ADRA1D; ADRB3; ATP1A2; TRPV4; ATP1B2; EDNRA; ADRA1B
corneal neovascularization,FLT4; FGFR3; FGFR1; ITK; PDGFRB; PGF; PDGFRA; KIT; CSF1R; VEGFB; VEGFA; KDR; VEGFC; FLT1; LCK
coronary artery disease,KCNH2; P2RY12; ITGB3; ITGA2B; GUCY1B1; CACNA1S; PTGS1; HMGCR; CSF3R; ADORA2A; GUCY1A2; ADRB1; PTGS2; CACNA1F; CHRM3; PDE5A; CACNA1D; ADORA1; GUCY1A1; F2R; ADORA3; nan; CACNA1C; ADORA2B
cutaneous melanoma,POLA2; POLD1; FGFR1; ABL1; IL2RB; POLE2; FLT1; MET; FGF1; MAP2K2; KDR; DNMT1; RAF1; CDK7; TUBB2B; PARP1; SCN1A; POLE3; FGFR4; RRM1; MAP2K1; SCN9A; CDK1; SCN5A; TLR7; PSENEN; TUBB3; TUBB8; FLT4; PARP3; LAG3; HSP90AB1; POLA1; TUBB4A; POLD2; VEGFA; PDGFRB; CSF3R; FLT3; SCN7A; TUBB2A; APH1B; IFNAR1; PSEN2; PRIM2; IFNAR2; GART; NCSTN; EEF2; DDB1; ADRB2; POLD4; POLE; TUBB4B; PPIA; SCN8A; PRIM1; SCN4A; FGFR2; FGFR3; PSEN1; XPO1; TUBB1; APH1A; DNMT3A; PARP2; IL2RA; CDK4; SCN2A; FGF2; CUL4A; KIT; BRAF; HPSE; TUBB6; TOP1MT; SCN10A; BCR; TUBB; PDCD1LG2; TOP1; MAGEA3; DHFR; IFNGR1; ADRB1; POLD3; HSP90AA1; RBX1; CD40; TLR8; CDK6; CRBN; CD274; CDK2; TOP2A; PDGFRA; CDK9; SCN3A; IFNGR2; CTLA4; RET; SCN11A; TYMS; SEMA4D; PDCD1; CSF2RA; TLR9
cystic fibrosis,IFNGR1; PGR; ESR1; ATP4A; GHR; nan; PPARG; CHRM3; SCNN1B; HMGCR; IFNGR2; SCNN1G; CXCR2; TLR7; ADH5; LTB4R; LTA4H; P2RY2; TLR9; CFTR; GUCY1B1; SCNN1A; PDE5A; AGTR1
"cystic, mucinous, and serous neoplasm",SCN7A; SCN11A; SCN4A; SCN1A; SCN9A; SCN10A; SCN2A; SCN3A; SCN5A; SCN8A
delirium,HTR2A; OPRM1; OPRD1; DRD2; ADRA2B; PTGS2; OPRK1; ADRA2A; MTNR1A; ADRA2C; ACHE; PTGS1; GRIN2D; BCHE; GRIN3B; FAAH; GRIN2C; INSR; GRIN1; GRIN2A; TRPV1; GRIN3A; MTNR1B; HTR2C; GRIN2B
depressive disorder,PDE4A; PTGS2; OPRK1; GSK3B; GABRP; PTGS1; PDE6C; CACNA1I; HTR2A; PDE4C; SLC6A4; OPRM1; NR3C1; ADRA1A; OPRL1; IMPA1; PDE6H; SLC6A3; GABRA6; HTR2C; DRD2; ADRA2A; DRD3; NR3C2; CHRNB2; GRIN2C; GABRB1; ADORA1; SCN11A; CHRM1; ADRA1B; PDE7B; GRIN1; HTR1A; GABRG3; GRIN2A; PDE4B; PDE2A; KCNJ11; ADRB3; GRIN2B; CACNA1G; SCN4A; DRD4; PGR; CSF2RB; CHRNA4; ATP1A3; GABRG2; OPRD1; KCNJ8; GRIA3; CHRM3; PDE6B; HTR1B; GABRA2; SCN3A; PDE9A; GABRG1; ATP1A1; ADORA2B; HTR1D; SCN10A; GABRA5; EPOR; CACNA1H; SCN8A; GRIN3A; GABRQ; ADRA2B; ATP1A2; GABRA1; ADRB1; PDE8A; GABRE; SLC6A2; GRIN2D; GSK3A; GABRA4; PDE4D; PDE1A; GRIN3B; ADORA2A; PDE6A; SCN2A; SCN7A; SCN1A; GABRB2; PDE3B; GRIA4; PDE1C; GRIA1; HTR3A; ADRB2; ADRA1D; SCN5A; ADRA2C; PDE6G; GABRD; ADORA3; GABRA3; PDE10A; PDE8B; TACR1; GRIA2; PDE1B; ATP1A4; PDE5A; PDE6D; HTR4; GABRB3; SCN9A; PDE3A; PDE7A
dermatomyositis,TYK2; JAK3; IFNA6; IFNA21; IFNA1; IFNA14; TNF; CD86; IFNA16; IFNA10; IFNA7; IFNA13; IFNA17; IFNA8; CD80; IFNA5; JAK1; JAK2; IFNA2; IFNA4
desmoplastic small round cell tumor,ABL1; TUBB1; KIT; TUBB6; TUBB4B; TUBB; TOP1; VEGFA; KDR; BCR; TUBB3; TUBB4A; PDGFRB; TUBB2A; TOP1MT; TUBB8; TUBB2B
diabetes insipidus,NDUFB7; NDUFS8; GPD2; NDUFA5; NDUFC2; NDUFV3; NDUFB6; NDUFS5; NDUFV2; NDUFA4; MT-ND1; MT-ND4L; NDUFS7; NDUFB3; NDUFA8; NDUFA10; NDUFB5; NDUFAF1; NDUFS6; NDUFS2; NDUFAF2; NDUFA3; OXTR; MT-ND6; MT-ND5; NDUFS3; NDUFS1; NDUFB4; NDUFC1; NDUFAF4; NDUFA2; NDUFA9; NDUFB10; NDUFA6; NDUFA13; MT-ND2; NDUFAB1; NDUFB2; NDUFA1; NDUFB11; NDUFB9; NDUFS4; NDUFB8; NDUFV1; NDUFA11; NDUFAF3; NDUFB1; NDUFA12; NDUFA4L2; MT-ND3; MT-ND4; NDUFA7
diabetes mellitus,NDUFAB1; CALCR; ATP1A2; NDUFS1; NDUFB7; ATP4A; NDUFS8; HMGCR; NR3C1; NDUFS7; NDUFAF4; THRA; NDUFA10; NDUFA9; NDUFB10; ADRA2A; NDUFAF2; NDUFS4; NDUFB6; NDUFB8; NDUFV1; NPR1; NDUFA3; INSR; NDUFA11; NDUFV2; NDUFB1; NDUFA4L2; NDUFA13; KCNJ11; DPP4; MT-ND6; MT-ND2; MT-ND3; CASP12; NDUFS3; NDUFA7; ADRA2B; ADRB1; NDUFB4; ACHE; NDUFB2; PTGS1; SLC5A1; NDUFB3; NDUFA8; NDUFA5; NDUFA2; PPARG; MTNR1B; CASP1; SLC5A2; EDNRA; NR3C2; NDUFS2; ACE; ATP1A1; CASP7; ADRA1B; ADRA1D; NDUFAF3; NDUFA6; ADRB3; NDUFA4; MT-ND4; MT-ND1; GCGR; ABCC8; SLC12A3; SLC12A1; PGR; NDUFC1; GLP1R; GPD2; ADRA1A; NDUFA1; ATP1A4; KLB; NDUFB5; NDUFAF1; REN; NDUFS6; NDUFB11; NDUFB9; NDUFC2; FGFR4; CASP3; PRKCB; MTNR1A; NDUFS5; ADRA2C; NDUFA12; CASP4; MT-ND5; MT-ND4L; CASP10; CASP8; PTGS2; CASP14; ATP1A3; CASP2; FGF1; CCN2; CASP9; APLNR; EDNRB; CASP5; CASP6; THRB; NDUFV3; VKORC1; ADRB2
diabetic foot,ADRB1; nan; COL5A1; MMP7; COL1A2; COL3A1; COL18A1; EPOR; COL4A1; GUCY1B1; COL1A1; PDGFRA; COL4A5; COL15A1; COL6A6; COL28A1; COL11A1; COL5A3; COL4A4; XPO1; PDGFRB; MMP8; KDR; COL4A2; COL2A1; PTGIR; COL4A3; COL24A1; COL6A5; MMP1; COL27A1; FLT1; CXCR4; MMP13; COL6A1; COL6A2; COL6A3; ADRB2; COL4A6; COL11A2; COL5A2
diabetic macular edema,VEGFA; NR3C1; DRD2; FKBP1A; PGF; IGF1R; ITGB2; ADRA1B; ITGAL; DRD4; ADRA1A; ADRA1D; TNF; ADRB1; PTGS2; PTGS1; PTPRB; SIGMAR1; DRD3; GRIN2A
diabetic nephropathy,EREG; TUBB2B; AGTR1; MAP3K5; TUBB3; NR3C2; TUBB4A; TUBB2A; TGFA; TUBB6; TUBB4B; TUBB; TUBB8; TUBB1
