disease_name,gene_name
bronchopulmonary dysplasia,NR3C1; ADORA3; GUCY1B1; SLC12A1; nan; ADORA2B; CYSLTR1; PDE5A; ADORA1; PTGS2; PTGS1; ADORA2A
bulimia nervosa,SCN4A; GABRA1; ESR1; GABRE; SLC6A2; OPRD1; GRIA2; GRIA3; SCN7A; GABRA6; GABRB2; GABRB1; GRIK3; GRIK2; SLC18A2; GRIK1; GABRA5; GABRQ; GABRA3; GRIK5; GABRA4; GNRHR; GABRG2; GRIK4; NR3C2; GABRA2; GRIA4; GABRG1; GABRB3; SCN10A; GABRP; OPRM1; SCN2A; SLC6A3; SCN1A; SCN3A; GRIA1; CA4; SCN11A; SCN9A; GABRG3; SCN5A; GABRD; SCN8A; PGR; OPRK1; CA2
bullous pemphigoid,IL5RA; IL17A; IL12B; NR3C1; PPAT; MS4A1; CCL11; C5AR1; IGHE; LTB4R; IL4R; DHODH; FCGRT; C5; CXCR1; LTB4R2; DHFR; CXCR2
burn,SCN4A; ACHE; NDUFB2; PTGS1; NDUFB7; COL1A1; VDR; GPD2; PLG; NDUFA5; COL2A1; COL6A1; ADRA2A; NDUFC2; SCN3A; NDUFAF2; NDUFS5; COL4A3; AR; ADRB2; SCN9A; COL6A5; NDUFB1; NDUFA12; PPARA; HRH1; COL27A1; MT-ND2; GRIN3A; MT-ND4; COL11A2; ADRB1; NDUFB4; PTGS2; GRIN2D; NDUFS8; GHR; NR3C1; GRIN3B; NDUFAF4; NDUFA10; MTNR1B; COL4A2; SCN7A; NDUFA9; COL6A2; NDUFB11; COL6A3; NDUFS4; COL3A1; NDUFA3; INSR; SCN10A; COL4A5; NDUFA4; MT-ND5; COL6A6; NDUFS3; NDUFA7; GRIN2B; NDUFC1; OPRM1; NDUFS7; NDUFA8; CSF3R; CHRM3; NDUFB5; SCN2A; NDUFB10; TRPM8; NDUFS6; NDUFS2; NDUFV3; NDUFV1; MTNR1A; CHRM1; GRIN1; SCN5A; ADRA2C; NDUFA6; NDUFA4L2; COL4A1; SCN8A; COL4A6; MT-ND3; COL5A2; COL15A1; MT-ND4L; ADRA2B; NDUFAB1; NDUFS1; COL11A1; COL5A3; COL4A4; TRPA1; HMGCR; SERPINC1; NDUFB3; NDUFA1; COL5A1; NDUFA2; NDUFAF1; SCN1A; NDUFB9; GRIN2C; COL1A2; NDUFB6; NDUFB8; SCN11A; COL24A1; NDUFA11; NDUFAF3; NDUFV2; COL18A1; GRIN2A; NDUFA13; MT-ND6; MT-ND1; COL28A1
bursitis,PTGS2; NR3C1; SNAP25; SCN2A; SCN1A; TRPM8; SCN8A; PTGS1; SCN3A; SCN10A; SCN4A; TRPA1; SCN11A; SCN7A; SCN9A; SCN5A
cancer,BTK; PPP5C; GABRA3; POLA2; CYP3A43; GABRA1; ADRB1; EPHA3; ROS1; TNFRSF9; LY75; HDAC7; GUCY1B1; POLD1; NDUFB4; PRKCQ; FGFR2; HDAC4; PTGS2; SLC12A1; POLD3; FGFR1; MKNK1; EPHA6; HSP90AA1; PGR; OPRK1; GSK3B; FKBP1A; LAG3; NDUFB2; DLL3; ESR1; HDAC6; GABRP; JAK2; ABL1; NRP1; IL2RB; RBX1; KCNK10; POLE2; APEX1; TUBB1; CHRNA4; POLA1; CACNA1F; FLT1; MSLN; MAPK3; TUBB4A; AURKC; AKT2; GRIN2D; ATP4A; CDK6; PIK3CG; EPHB6; EZH2; POLD2; PSMD11; GNRHR; NDUFC1; VDR; OPRM1; MAPK14; PDE10A; GABRG2; NR3C1; PDGFRB; HRH2; CRBN; GPD2; PRKD3; EPHA4; OPRD1; HDAC1; AKT3; FAAH; SERPINC1; CSF3R; CD274; CLU; PTK2B; ADRA1A; PIK3CA; nan; TUBA1B; CD70; MAP2K2; SEM1; SRD5A3; KDR; PARP2; NDUFA10; DNMT1; TOP2A; EPHB2; MTNR1B; EPHA7; CDK4; NDUFB5; SCN2A; PSMB7; PIM1; TUBB2A; TUBB2B; CYP19A1; KIF11; PDE5A; CUL4A; NTRK3; ERBB2; AKT1; PSMA5; UBA3; GLRA1; PRIM2; EGFR; EPHA1; HDAC8; NTRK2; POLE3; NOTCH1; DRD2; ADRA2A; NR3C2; SCN3A; PRKCA; PSMA8; MS4A1; BRAF; XDH; GART; PSMD4; CD3G; IL6R; FGFR4; GRIN2C; ITGA5; GABRG1; GABRB1; HDAC11; CTLA4; ICOS; PSMD6; PRKCD; RET; PSMC3; GABRB3; HTR3A; TUBA1C; DDB1; MTNR1A; FNTA; STAT3; MAP2K1; AR; PCSK9; ADRA1B; KIF5B; NDUFA3; ALK; PRKCE; BCL2L1; PIK3CD; BCL2; EGFL7; TUBB6; GRIN1; TYMS; POLE; CD19; IMPDH2; NDUFAF3; ERBB4; AURKB; TIGIT; GABRG3; CSF1R; LCK; GRIN2A; CHEK2; SCN5A; PRKD1; TOP1MT; SCN10A; MAPK11; NDUFA4L2; GABRA5; BCR; KCNK18; GABRD; DPYD; ADRB3; TUBB; HDAC2; SRC; PRIM1; NTRK1; MT-ND2; PNP; TOP1; PSMB8; PDE7A; DHFR; TUBB3; TUBB8; NDUFA7; GRIN2B; KIR2DL2; ADORA3; CD38; NDUFAB1; SCN4A; FYN; NDUFS1; FLT4; PSMA4; PARP3; TNFRSF17; PIK3CB; ERBB3; PRKCZ; FGFR3; POLR1A; EPHA8; TOP2B; KCNK2; ACHE; PSMC5; PSMD8; HDAC10; PSMC6; PSMC1; PTK6; DHODH; SLC6A2; PPP2CB; CYP3A5; IMPDH1; CCDC6; CCL2; GABRA4; VEGFA; TTK; ITK; IL1A; PSMD14; NDUFS7; GRIN3B; CD2; PIK3R3; CNR1; PGF; FLT3; PLG; PDE1B; NDUFAF4; ADORA2A; DLL4; RAF1; IL2RA; KLRC1; PDGFRA; MDM2; SCN7A; MMP7; MMP13; IDH1; PDE6H; IGF1R; IFNAR1; NECTIN4; PARP1; EML4; NDUFS6; GABRA6; HTR3B; GABRA2; TUBA3E; PDE1C; KIT; IFNAR2; NDUFV3; CYP3A4; CYP3A7; MST1R; NDUFB6; NDUFB8; PRKCB; CD3D; RRM1; ADRB2; PTK2; SCN9A; CD52; ADORA2B; INSR; KCNK3; RRM2; ATR; POLD4; RPS6KB2; HTR3C; SSTR2; NPM1; IDH2; EPHB3; NDUFB1; ADRA2C; TACSTD2; PDE4B; PSMD13; HTR3D; PDE2A; TUBB4B; PDCD1; NDUFA4; EPHB4; MMP1; TLR7; SCN8A; PSMD12; TUBA3C; PIM3; TXNRD1; MTOR; RXRB; PSMB10; MT-ND4L; GABRQ; CTAG1A; ADRA2B; FGR; CD22; IGF1; BIRC3; PRKACA; COL4A4; XPO1; AURKA; PTGS1; HSP90AB1; NDUFB7; PSMA3; PSMA6; HCK; TLR8; GABRE; HTR2A; PDE4C; GSK3A; MET; PSMA2; PSMD3; SLC6A4; IL23A; ALDH2; HMGCR; PDE8B; PDE4D; PPP2CA; TACR1; FN1; MPL; F3; MMP8; NDUFA8; DNMT3A; EPCAM; TEK; KIR2DL1; SRMS; PSMB2; F10; AVPR2; TUBA4A; SMO; NDUFA5; ADRM1; PDE6A; PDE6B; IL15RA; HAVCR2; BLK; NDUFAF1; HCN4; NDUFA9; TP53; EPHA5; SRD5A1; PIK3R1; GABRB2; NDUFB11; NDUFB9; POLR3A; CYP17A1; CHEK1; CACNA1C; NDUFC2; EDNRA; PDE3B; EPHB1; CACNA1D; NDUFS2; NAE1; SSTR5; JAK1; PRKCI; NDUFAF2; NDUFS4; PRKACG; WEE1; TUBA1A; SCN11A; CXCL8; PDE7B; HDAC3; ADRA1D; TRHR; PSMD2; YES1; NDUFV2; EPHA10; CTAG1B; NDUFA12; PDE6G; NDUFA13; HTR3E; RXRA; TNFRSF4; EPOR; PPIA; HRH1; TRPV1; CD47; DPP4; GRIN3A; MT-ND3; CD3E; MT-ND4; NDUFS3; PSMB11; TLR9; KIR2DL3; LYN; BCL2L2-PABPN1; PSMB3; SRD5A2; ABCC8; PSMB1; PSMC4; PRKCH; TNC; HDAC9; RRM2B; PDE4A; GUCY2C; PDE8A; ARAF; CACNA1S; PDE6C; MKNK2; MAPK1; PSMB5; CD40; PSMA7; PIM2; PSMD7; PIK3R2; ENG; RPS6KB1; HDAC5; FOLR1; BIRC2; NDUFS8; FRK; ALDH5A1; PDE1A; IL18R1; IL18RAP; NDUFB3; TNFRSF10B; CCR2; NDUFA1; PRKCG; PSMA1; BCL2L2; MAS1; IDO1; NDUFA2; PPARG; SSTR4; NT5E; MSTN; ITGAV; SSTR1; ESR2; NDUFB10; PIK3R5; SLC6A3; PSMB6; EPHA2; PLK4; PRKACB; RXRG; SCN1A; CACNA2D1; PDE6D; PSMB4; ACE; PDE9A; CHRNB2; CCR5; PSMC2; DDR2; ADORA1; HTR4; SYK; PLK1; IGF2; VKORC1; EEF2; NDUFV1; NDUFS5; KCNK9; PDE3A; PSMD1; NDUFA11; POLR2A; CSF1; NDUFA6; PPARA; KCNJ11; ADA; CSF2RA; MT-ND6; MT-ND5; MT-ND1; PSMB9; FNTB; ITGB3; SSTR3
cancer pain,PTGS2; OPRM1; GRIN1; SCN5A; SCN10A; TRPV1; PTGS1; GRIN3B; FAAH; SCN7A; GRIN2B; OPRK1; GRIN2D; SCN2A; SCN1A; SCN9A; SCN4A; SCN3A; GRIN2C; SCN11A; GRIN2A; SCN8A; GRIN3A
cannabis dependence,GABRA1; DRD4; PGR; CHRNA4; SLC6A2; GRIN2D; GRIK5; SLC6A4; GABRA4; OPRM1; TACR1; GABBR2; GABRA6; GRIA4; HTR1A; GABRG3; GRIN3A; GABRQ; GRIN2B; ADRA2B; GABRA3; OPRK1; GABRE; GABRG2; CNR1; GRIA3; MTNR1B; SLC6A3; DRD2; DRD3; GABRA2; CACNA2D1; GRIA1; CHRNB2; GABRG1; GABRB1; HTR3A; CA4; SCN11A; GRIK1; SCN5A; GABRA5; SCN8A; MAOB; GABRP; HTR2A; FAAH; GRIA2; GABRB2; HTR2C; GRIK4; ADRA2A; SCN3A; GRIN2C; GABRB3; SCN9A; GRIN1; GRIN2A; ADRA2C; GABRD; SCN4A; CA2; GRIN3B; OPRD1; SCN2A; SCN7A; SCN1A; GRIK3; GRIK2; MTNR1A; SCN10A; GABBR1
carcinoid syndrome,FKBP1A; SSTR4; TPH2; SSTR5; SSTR2; SSTR3; TPH1; SSTR1; EGFR; PDCD1
carcinoid tumor,FKBP1A; FLT1; CCKBR; PGF; FLT3; PDGFRA; TUBB2B; SSTR1; KIT; SSTR5; SSTR2; TUBB4B; TUBB8; SSTR3; TUBB4A; MET; PDGFRB; SSTR4; TUBB2A; ERBB2; FGFR4; RET; TUBB6; TYMS; CSF1R; PDCD1; TUBB; FLT4; FGFR1; ESR1; TUBB1; VEGFA; KDR; IFNAR1; TOP1; BTK; FGFR2; FGFR3; IFNAR2; CTLA4; TUBB3
carcinoma,NDUFAB1; POLA2; FLT4; HDAC7; HDAC4; POLD3; FGFR1; FKBP1A; PTGS1; ABL1; IL2RB; TUBB1; FLT1; SLC6A2; TUBB4A; MET; POLD2; SLC6A4; VEGFA; HMGCR; GABRG2; MPL; EPCAM; FLT3; KDR; PARP2; TOP2A; TUBB2A; TUBB2B; NDUFA9; ESR2; NDUFB10; BRD4; SLC6A3; PARP1; SCN1A; EGFR; NDUFB11; KIT; GART; CHRNB2; GABRB1; CTLA4; NDUFS4; NDUFB6; RET; NDUFV1; BRD3; NDUFA3; KCNK3; TUBB6; TYMS; ERBB4; NDUFB1; SCN5A; TOP1MT; NDUFA4L2; TUBB4B; NDUFA4; TUBB; MT-ND3; TOP1; BRD2; DHFR; TUBB8; NDUFA7; GABRQ; GABRA3; NDUFS1; CASR; FGFR3; TOP2B; KCNK2; NDUFB2; HDAC6; HDAC10; CDK6; GABRA4; NDUFS8; PDGFRB; ODC1; NDUFA8; NDUFAF4; AVPR2; IL2RA; CDK4; BRDT; ERBB2; GABRA6; POLE3; SCN3A; BRAF; NDUFV3; FGFR4; NDUFB8; RRM1; NDUFS5; SCN9A; RRM2; POLD4; POLE; NDUFA12; GABRD; PDCD1; HDAC2; SCN8A; MT-ND4L; NDUFS3; TLR9; TUBB3; SCN4A; GABRA1; PARP3; HDAC9; NDUFB4; PTGS2; NDUFB7; CHRNA4; GABRE; HDAC5; NDUFB3; CSF3R; NDUFA5; NDUFA10; NDUFA2; RAF1; PDGFRA; SCN2A; NDUFAF1; CYP19A1; KIF11; NDUFS6; PRIM2; HDAC8; NDUFB9; GABRA2; CD3G; HDAC11; NDUFAF2; GABRB3; SCN11A; AR; NDUFAF3; NDUFV2; GABRG3; SCN10A; NDUFA13; BCR; KCNK18; PRIM1; CSF2RA; MT-ND2; MT-ND1; POLD1; ERBB3; FGFR2; ESR1; ANGPT2; GABRP; KCNK10; POLE2; POLA1; GNRHR; NDUFC1; GPD2; NDUFS7; HDAC1; CD274; TNFSF11; NDUFA1; NDUFB5; SCN7A; CYP11A1; GABRB2; GLRA1; NDUFC2; NDUFS2; CYP11B1; GABRG1; CD3D; KCNK9; HDAC3; NDUFA11; ATR; CSF1R; CCR4; NDUFA6; GABRA5; MT-ND6; MT-ND5; CD3E; MT-ND4
carcinoma of liver and intrahepatic biliary tract,FLT4; PDGFRB; FLT3; MAP2K2; TOP2A; RAF1; BRAF; RET; FKBP1A; FLT1; EGFR; KIT; KDR; MAP2K1; PDCD1; IGF1R
cardiac amyloidosis,TTR; RBX1; NR3C1; MMP1; CRBN; MMP8; MMP7; DDB1; MMP13; CUL4A; SLC5A2
cardiac arrest,SCN4A; GABRA3; ADRB1; KCNH2; GUCY1B1; CHRNE; NR3C1; AVPR2; ADORA2A; SCN1A; GABRA2; PDE3B; AVPR1A; SCN11A; CHRM1; ADRB2; SCN9A; ADRA1B; PDE3A; GRIN2A; ADORA3; ADRA1A; CHRND; SCN2A; GABRG1; CHRNB1; ADRA1D; SCN5A; ADRA2C; SCN10A; GABRA5; EPOR; ADRB3; PPIA; ADRA2B; GRIN2D; PDE4C; GABRG2; PDE4D; GRIN3B; nan; CHRM3; SCN7A; ADRA2A; ADORA1; CHRM2; SCN8A; AVPR1B; GABRA1; PDE4A; OPRM1; CHRNA1; SCN3A; PTGIR; GRIN2C; ADORA2B; INSR; GRIN1; GABRG3; PDE4B; CHRNG; GRIN3A; GRIN2B
cardiac arrhythmia,SCN4A; ADRB1; HMGCR; FAAH; SCN2A; SCN1A; CACNA1C; SCN3A; CHRM1; ADRB2; GABRG3; SCN5A; SCN10A; TUBB4B; SCN8A; ADRA2B; GABRA1; KCNH2; CACNA1S; PTGS1; TUBB1; ATP4A; SCNN1A; KCNJ5; KCNJ2; KCNA5; SCN7A; HTR2C; DRD2; GABRA2; ADRA1D; OXTR; ADRA2C; TUBB8; GABRA3; HTR2A; SLC6A2; ADRA1A; CHRM3; TUBB2B; HCN4; ADRA2A; SCN9A; ADRA1B; TUBB6; GABRA5; HRH1; TUBB3; PTGS2; CACNA1F; TUBB4A; GABRG2; SNAP25; TUBB2A; CACNA1D; KCNJ3; GABRG1; SCN11A; KCND3; ADRB3; TUBB; TRPV1
cardiomyopathy,ADRB1; IMPDH1; ADORA2A; TOP2A; IFNAR1; NR3C2; ADRA1B; ADORA2B; ADORA3; KCNH2; TTR; ACE; ADORA1; NPR1; ADRA1D; IMPDH2; TOP2B; HMGCR; NR3C1; ADRB3; ADRA1A; PPAT; IFNAR2; ADRB2
cardiovascular disease,ITGA2B; CACNG3; CACNA1G; SCN4A; CACNA2D2; NPC1L1; KCNH2; GUCY1B1; CACNB1; DRD4; SLC12A3; PTGS2; CACNA1S; CETP; FKBP1A; PTGS1; TUBB1; IMPDH1; PRKAG2; HMGCR; GABRG2; GPD2; PDE1A; ADRA1A; PTGER2; NDUFA5; TNNI3; CACNG6; ACLY; PRKAB2; PPARG; ROCK2; NDUFB5; SCN2A; SCN7A; HCN4; MTTP; SCN1A; AGTR1; DRD2; ADRA2A; CACNA2D4; NR3C2; GABRA2; PDE3B; GUCY1A2; PDE1C; CACNA2D3; XDH; ACE; PTGER1; ADORA1; GUCY1A1; ABCA1; CACNB3; NDUFV1; SCN11A; PCSK9; ADRB2; P2RY12; NPR1; SCN9A; ADORA2B; ADRA1D; PDE3A; NDUFB1; NDUFA12; DRD1; SCN10A; PDE6G; PPARA; NDUFA4; TUBB; MMP1; CACNA1E; DHFR; TUBB8; ADRA2B; ATP1A2; NDUFS1; ADRB1; ROCK1; PGR; APOB; PDE6C; CACNA1I; CACNA1F; CACNG1; SCNN1A; VDR; PRKAB1; PDE10A; PDE4D; NR3C1; TNNC1; PRKAG3; SERPINC1; TNNT2; CNR1; NDUFB3; NDUFA8; nan; PDE1B; NDUFAF4; ADORA2A; NDUFA10; PRKAA1; ATP1A4; ANGPTL3; RXFP2; TUBB2A; TUBB2B; PDE6H; NDUFA9; SLC5A2; NDUFB10; NDUFS6; NDUFB9; CACNA1B; DRD3; EDNRA; SCN3A; PTGIR; PDE9A; GABRG1; ATP1A1; NDUFAF2; NDUFB6; AVPR1A; VKORC1; ADRA1B; RXFP1; FGA; FGB; TUBB6; F2; PRKAG1; ADRA2C; MAPK11; NDUFA4L2; NDUFA13; PDE2A; HRH1; TRPV1; LPA; MT-ND5; MTOR; ADORA3; GABRA1; NDUFB4; CACNG5; CACNG4; NDUFB7; HTR2A; CACNG7; NDUFS8; PPARD; GHR; HRH2; NDUFS7; THRA; PDE6B; MMP7; PDE5A; CACNA1A; HTR2C; CACNA1C; CACNA1D; PRKAA2; NDUFS4; NDUFS5; DRD5; FGG; NDUFA11; IMPDH2; NDUFV2; GABRG3; PDE4B; TUBB4B; PPIA; SCN8A; MT-ND6; MT-ND2; MT-ND1; PDE7A; CPT1B; MT-ND4L; NDUFS3; TUBB3; ITGB3; NDUFAB1; GABRA3; PDE4A; PDE8A; SLC12A1; NDUFB2; ESR1; TUBB4A; ATP1A3; PDE4C; NDUFC1; APOC3; MAPK14; PDE8B; HSD11B1; MMP8; CCR2; NDUFA1; AVPR2; NDUFA2; PDE6A; HTR1B; MMP13; NDUFAF1; CACNG8; REN; NDUFB11; THRB; NDUFC2; CACNA2D1; PDE6D; CPT2; NDUFS2; NDUFV3; CACNB2; NDUFB8; CACNG2; NDUFA3; PDE7B; NDUFAF3; HTR1A; CACNB4; SCN5A; NDUFA6; GABRA5; ADRB3; CACNA1H; CALM1; MT-ND3; MT-ND4; NDUFA7
carpal tunnel syndrome,SCN4A; NR3C1; SCN2A; SCN1A; SCN3A; SCN9A; INSR; SCN5A; SCN10A; PTGS1; SCN7A; CACNA2D1; SCN11A; TRPV1; VAMP2; FAAH; SNAP25; SCN8A; PTGS2
cataract,SCN4A; GABRA3; GABRA1; PTGS2; PTGS1; GABRE; GRIN2D; NR3C1; ADRA1A; SCN2A; SCN7A; ADRA2A; GRIN2C; GABRB3; SCN9A; GRIN1; GABRG3; GRIN2A; SCN5A; GABRD; ADRB3; GRIN3A; GRIN2B; ADRA2B; GRIN3B; CHRM3; GABRA6; GABRA2; SCN3A; SCN11A; ADRA1B; ADRA1D; SCN10A; GABRA5; SCN8A; ABCC8; ADRB1; GABRP; GABRG2; PTGFR; SCN1A; GABRB2; GABRG1; GABRB1; ADRB2; ADRA2C; KCNJ11; GABRA4; GABRQ
celiac disease,CHRNA3; CHRNB4; TEC; CTSS; CCR9; BTK; BMX; DHODH; JAK3; IL23A; NR3C1; ITGB7; ITK; TXK; IL2RB; ITGA4; IL15
central centrifugal cicatricial alopecia,PDE4A; ABCC9; MMP8; RARB; PDE4C; VDR; PDE4D; MMP7; MMP13; CACNA2D1; RARG; NR3C1; RARA; PDE4B; MMP1
central nervous system cancer,HDAC9; FGFR2; ITGB5; HDAC10; POLE2; TUBB1; HTR2A; MET; POLD2; HDAC5; KDR; TOP2A; ITGAV; PARP1; SCN1A; EGFR; NTRK2; BRAF; HDAC11; RET; POLE; ADRA2C; HDAC2; GRIN3A; ITGB3; HDAC7; HDAC4; FGFR3; POLD3; DNMT3A; SMO; EML4; SCN3A; FGFR4; GRIN2C; PRKCB; RRM1; ALK; TYMS; GRIN2A; SCN5A; TOP1MT; SCN10A; TUBB4B; TUBB; TLR7; SCN8A; TOP1; FGFR1; FKBP1A; MAPK1; MAPK3; GRIN2D; VEGFA; PARP2; DNMT1; PDGFRA; TUBB2A; TUBB2B; IDH1; NTRK3; POLE3; ADRA2A; SV2A; SCN11A; SCN9A; POLD4; PDCD1; NTRK1; TUBB3; TUBB8; GRIN2B; ADRA2B; SCN4A; POLA2; ROS1; POLD1; HDAC6; POLA1; TUBB4A; GRIN3B; HDAC1; PLG; SCN2A; SCN7A; PRIM2; HDAC8; HTR2C; CACNA1B; KIT; HDAC3; TUBB6; GRIN1; IDH2; PRIM1
central nervous system disease,GRIN2D; GRIN3B; GRIN1; ACHE; GRIN2A; ADRA2C; GRIN3A; GRIN2B; GRIN2C; ADRA2B; ADRA2A
central nervous system germ cell tumor,POLE2; TUBB2A; TUBB6; TUBB; POLD1; POLD3; TUBB1; POLE3; POLE; PRIM1; TUBB8; POLA2; TUBB2B; PRIM2; RRM1; POLD4; TOP1; TUBB3; POLA1; TUBB4A; POLD2; TUBB4B
cerebellar ataxia,SCN4A; ABL1; SCN10A; SCN1A; SCN3A; SCN11A; SCN9A; TRHR; SCN5A; SCN2A; SCN7A; BCR; SCN8A
cerebral atherosclerosis,PTGS2; PTGS1; P2RY12; GRIN3A; GRIN3B; GRIN2A; GRIN2D; HMGCR; GRIN2C; PCSK9; GRIN1; GRIN2B
cerebral infarction,PTGS2; CACNA1S; GRIN2D; P2RY12; GRIN2A; PTGS1; CACNA1F; HTR2A; HMGCR; PLG; CACNA1C; PDE3A; GRIN2B; TBXAS1; CACNA1D; GRIN1; F2R; GRIN3B; NR3C2; GRIN2C; ABCA1; VKORC1; GRIN3A
cerebral palsy,NDUFB4; GABRP; KCNA7; GRIN2D; KCNA1; GABRG2; GPD2; KCNQ4; CSF3R; KCNS1; NDUFA1; GRIA3; NDUFA2; SNAP25; NDUFB5; SCN2A; SCN7A; NDUFAF1; KCNH5; GABRA6; NDUFB11; KCNS2; NDUFS2; GRIK3; NDUFB6; KCNC2; CHRM1; KCNS3; GRIK1; KCND3; GABRG3; EPOR; NDUFA4; NDUFA7; ADRA2B; GABRA3; KCNH2; NDUFB7; KCND1; SLC6A2; NDUFS7; NDUFB3; NDUFA8; KCNA5; NDUFA10; GABBR2; NDUFA9; NDUFB10; KCNH1; GABRB2; HTR2C; ADRA2A; GRIA4; SCN3A; CACNA2D1; GRIN2C; GRIK2; KCNV1; SLC18A2; KCNG4; NDUFS5; NDUFA11; KCNA4; KCNB2; NDUFB1; SCN5A; KCNH8; KCNQ3; ADRA2C; KCNH7; NDUFA12; KCNQ5; RYR1; MT-ND2; MT-ND3; GABBR1; GABRA1; NDUFS1; KCNQ1; PTGS1; GABRE; GRIK5; SLC6A4; GABRA4; NDUFS8; KCNC4; KCNC1; KCNC3; SCN1A; GABRA2; KCNB1; NDUFV3; GABRG1; GABRB1; NDUFB8; NDUFV1; KCNV2; SCN11A; KCNG3; KCNH6; GRIN1; KCNA3; KCNA2; NDUFV2; GRIN2A; KCND2; GABRD; MT-ND6; MT-ND5; MT-ND4; GRIN2B; NDUFAB1; SCN4A; KCNG1; PTGS2; KCNQ2; KCNH4; NDUFB2; HTR2A; CA2; NDUFC1; GRIN3B; GRIA2; NDUFAF4; NDUFA5; CHRM3; KCNH3; KCNA10; NDUFS6; NDUFB9; GRIK4; KCNA6; NDUFC2; GRIA1; KCNF1; NDUFAF2; NDUFS4; GABRB3; CA4; SCN9A; NDUFA3; NDUFAF3; KCNG2; NDUFA6; SCN10A; NDUFA4L2; NDUFA13; GABRA5; SCN8A; GRIN3A; RYR3; MT-ND1; MT-ND4L; NDUFS3; VAMP2; GABRQ
cerebral small vessel disease,GLP1R; PDE10A; PDE4D; PDE5A; PDE7B; PDE4B; PDE2A; PDE4C; PDE6D; PDE9A; PDE6G; PDE4A; PTGS1; PDE6C; PDE8B; PDE1A; ADORA2A; PDE6A; PDE3B; PDE3A; PDE8A; PTGS2; PDE1B; PDE6B; PDE6H; PDE1C; ADORA2B; PDE7A
cerebrovascular disorder,SLC12A3; CACNA1S; CACNA1C; PDE3A; ADRB1; PTGS2; CACNA1F; NR3C2; SLC18A2; PTGS1; ATP4A; CACNA1D
cervical adenocarcinoma,NDUFS1; POLD1; FGFR2; NDUFB2; TUBB1; PDGFRB; TGFB3; CD274; NDUFA1; NDUFA10; TUBB2A; TUBB2B; NDUFAF1; NDUFC2; NDUFS2; GART; POLD4; TUBB6; NDUFB1; EPOR; TUBB4B; TUBB; PRIM1; MT-ND5; MT-ND3; MT-ND4; TUBB3; TUBB8; NDUFA7; FGFR1; TGFB2; NDUFB7; POLA1; TUBB4A; TGFB1; NDUFC1; NDUFS8; VEGFA; GPD2; NDUFAF4; KDR; NDUFB5; NDUFA9; CTLA4; NDUFAF2; NDUFB8; NDUFV1; ATR; POLE; NDUFAF3; NDUFA6; NDUFA13; PDCD1; POLA2; FGFR3; PTGS2; POLD3; POLE2; NDUFA2; PDGFRA; CYP19A1; NDUFS6; POLE3; RRM1; NDUFS5; NDUFA3; NDUFA11; TYMS; NDUFA12; NDUFA4L2; MT-ND6; MT-ND1; TOP1; MT-ND4L; NDUFS3; DHFR; NDUFAB1; FLT4; NDUFB4; ESR1; FLT1; POLD2; NDUFS7; NDUFB3; NDUFA8; NDUFA5; NDUFB10; PRIM2; NDUFB11; NDUFB9; NDUFV3; FDPS; FGFR4; NDUFS4; NDUFB6; NDUFV2; TOP1MT; NDUFA4; MT-ND2
cervical adenosarcoma,TUBB6; TUBB4B; TUBB3; TUBB8; TUBB1; VEGFA; TUBB; TUBB4A; TUBB2A; TUBB2B
cervical artery dissection,PTGS2; PDE4C; PDE10A; PDE1A; PDE5A; PDE6H; PDE9A; P2RY12; PDE4D; PDE1C; VKORC1; PDE7B; PDE2A; PDE4A; PDE8A; PTGS1; PDE8B; SERPINC1; PDE1B; PDE6A; PDE3B; PDE6D; PDE3A; PDE6G; PDE6C; SLC29A1; PDE6B; PDE4B; PDE7A
