disease_name,gene_name
breast cancer,NDUFAB1; NOS2; SCN4A; ATP1A2; TYMP; FLT4; PARP3; HDAC9; PIK3CB; HDAC7; POLD1; NDUFB4; FGFR2; FGFR1; CACNA1S; XPO1; AURKA; FKBP1A; LAG3; NDUFB2; ESR1; HSP90AB1; ABL1; RBX1; HDAC10; KCNK10; POLE2; PSMB5; TUBB1; PTK6; STS; GSR; TUBB4A; PIK3R2; CDK6; EPHB6; ENG; SLC6A4; HDAC5; GNRHR; NDUFC1; NDUFS8; ALDH2; VDR; OPRM1; HMGCR; ITK; NR3C1; GPD2; NDUFS7; EPHA4; APH1A; PIK3R3; CSF3R; TGFB3; CD274; TNFSF11; ADRA1A; PLG; NDUFAF4; NDUFA1; IL1B; AVPR2; KDR; SMO; NDUFA10; NDUFA2; RAF1; CHRM3; MTNR1B; CDK4; GPNMB; NDUFB5; SCN2A; SCN7A; BLK; TUBB2A; TUBB2B; NDUFAF1; NDUFA9; SSTR1; ESR2; NDUFB10; SLC39A6; PIK3R5; TP53; ERBB2; IFNAR1; AKT1; PLK4; RXRG; PSEN2; SCN1A; EPHA5; GABRA6; PRIM2; EGFR; EPHA1; NDUFB9; POLE3; CYP17A1; CHEK1; NDUFC2; EDNRA; GABRA2; SCN3A; FZD7; CACNA1D; KIT; NDUFS2; ACE; NDUFV3; FDPS; GABRG1; ATP1A1; HDAC11; CTLA4; TLR3; TERT; NDUFB6; AVPR1A; WEE1; PRKCB; TUBA1A; TUBA1C; CHRM1; NDUFS5; MAP2K1; AR; SCN9A; ALCAM; NDUFA3; INSR; KCNK3; PIK3CD; HDAC3; ADRA1D; TUBB8B; TNKS; TUBB6; YES1; GRIN1; TYMS; POLE; NDUFAF3; NDUFV2; ERBB4; AURKB; CSF1R; NDUFB1; SCN5A; NDUFA12; NDUFA6; MUC1; NDUFA4L2; NDUFA13; GABRA5; RXRA; BCR; TUBB4B; PDCD1; TUBB; EPHB4; HDAC2; HRH1; TLR7; TRPV1; TUBA3C; AVPR1B; PRIM1; CSF2RA; MT-ND6; GRIN3A; MT-ND5; MTOR; MT-ND3; MT-ND4; MT-ND1; TOP1; RXRB; MT-ND4L; NDUFS3; TLR9; TUBB3; TUBB8; NDUFA7; GRIN2B; ADRA2B; SSTR3; FGR; CFTR; ADRB1; EPHA3; ERBB3; PRKCQ; PRKCZ; HDAC4; FGFR3; MAOB; PTGS2; TOP2B; POLD3; EPHA6; PGR; OPRK1; ABCB1; PTHLH; ANGPT2; PTGS1; JAK2; NDUFB7; MKNK2; IL2RB; CD40; POLA1; GABRE; FLT1; DHODH; AKT2; TGFB1; PIK3CG; MET; POLD2; GABRA4; VEGFA; PDGFRB; PRKD3; NFE2L2; HDAC1; FAAH; MMP8; NDUFB3; NDUFA8; DNMT3A; TEK; PIK3CA; FLT3; CDK2; TUBA1B; THRA; PRKCG; MAP2K2; TUBA4A; PARP2; ANO1; ATP1A4; EPHB2; PDGFRA; CDK9; CYP19A1; BRDT; APH1B; IGF1R; MFGE8; SLC5A2; BRD4; EPHA2; PARP1; AGTR1; NDUFS6; HDAC8; NDUFB11; CACNA1C; NR3C2; TUBA3E; EPHB1; FZD1; BRAF; IFNAR2; GRIN2C; SSTR5; JAK1; NCSTN; FZD5; CXCR1; NDUFS4; RET; NDUFB8; RRM1; NDUFV1; MLST8; SCN11A; FNTA; ADRB2; BRD3; PRKCE; RARG; NDUFA11; POLD4; NPM1; TIGIT; EPHB3; LCK; TACSTD2; PRKD1; TOP1MT; SCN10A; TNFRSF4; EPOR; NDUFA4; MMP1; SCN8A; SRC; TXNRD1; MT-ND2; BRD2; LYN; FNTB; BTK; FYN; GABRA3; POLA2; NDUFS1; PRKCH; IFNGR1; PDK3; RARB; PSEN1; HSP90AA1; KCNK2; AKR1B1; NOS1; TGFB2; HDAC6; GABRP; MMP9; CHRNA4; HCK; SLC6A2; GRIN2D; FRK; MAPK14; GABRG2; HRH2; CRBN; IL1R1; GRIN3B; AKT3; MPL; PGF; CXCR4; SRMS; NDUFA5; DNMT1; TOP2A; RARA; PPARG; IL2RA; NT5E; EPHA7; MDM2; MMP13; CUL4A; RPTOR; PIK3R1; DRD2; CACNA2D1; ANGPT1; PRKCA; MMP14; IFNGR2; GART; IL6R; CHRNB2; FGFR4; GABRB1; PRKCI; PRKCD; NDUFAF2; KLKB1; NOS3; CDK5; HTR3A; IGF2; DDB1; MTNR1A; BCL2; ATR; FZD8; SSTR2; CXCR2; GABRG3; EPHA10; ADRA2C; CSF1; KCNK18; TNFRSF18; DPYD; PSENEN; DHFR; GABRQ; PDK4; PDK2; IGF1; GABRA1; TNC; TNFRSF9; EPHA8; MKNK1; ACHE; MMP2; PRMT5; CACNA1F; CEACAM5; ATP1A3; ATP4A; IMPDH1; TNKS2; FOLR1; ALDH5A1; FGF1; OPRD1; CLU; CDK7; KLRC1; KIF11; PDPK1; EML4; GABRB2; GLRA1; ADRA2A; THRB; PDK1; GABRB3; KCNK9; ADRA1B; CDK1; ALK; CYSLTR1; FZD2; CHRM2; GRIN2A; GABRD; SEMA4D; ADRB3; MAOA; PPIA; ESRRG; CD3E
breast carcinoma,SCN4A; NDUFS1; HDAC9; HDAC7; NDUFB4; FKBP1A; NDUFB2; ESR1; PSMB5; CD40; FLT1; GSR; AKT2; CDK6; TNKS2; NDUFS8; HMGCR; NDUFB3; CSF3R; CD274; NDUFAF4; NDUFA1; S1PR4; ADORA2A; NDUFA5; NDUFA10; NDUFA2; SSTR4; SCN7A; TUBB2B; NDUFA9; NDUFB10; AKT1; NDUFS6; HDAC8; NDUFB11; KIT; NDUFS4; NDUFV1; SCN11A; MAP2K1; ATR; POLD4; TUBB6; NDUFAF3; S1PR5; NDUFB1; BCR; TUBB4B; PDCD1; HDAC2; MT-ND6; MT-ND2; MT-ND5; MT-ND3; MT-ND4L; S1PR3; LYN; TUBB8; S1PR2; NDUFA7; SSTR3; FGR; NDUFAB1; FLT4; HDAC4; PTGS2; HSP90AA1; AURKA; HDAC6; HSP90AB1; ABL1; HDAC10; POLE2; TUBB1; TUBB4A; POLD2; HDAC5; GNRHR; NDUFC1; FRK; AKT3; NDUFA8; TGFB3; PIK3CA; SRMS; CDK4; NDUFB5; NDUFAF1; CYP19A1; ERBB2; PARP1; PRIM2; NDUFB9; NDUFC2; NDUFS2; NDUFV3; HDAC11; NDUFB6; NDUFB8; RRM1; NDUFS5; SCN9A; ADORA2B; TNKS; SSTR2; SCN5A; NDUFA12; SCN10A; NDUFA4L2; TUBB; MT-ND4; NDUFS3; FNTB; FYN; PARP3; POLD1; TGFB2; NDUFB7; POLA1; TGFB1; ATP4A; PDGFRB; GPD2; NDUFS7; HDAC1; TNFSF11; MAP2K2; PARP2; TOP2A; PDGFRA; SCN2A; TUBB2A; SSTR1; ESR2; EPHA2; SCN1A; POLE3; JAK1; ADORA1; CTLA4; FNTA; NDUFA3; S1PR1; HDAC3; NDUFA11; YES1; NDUFV2; ERBB4; NDUFA6; MUC1; NDUFA13; SCN8A; MT-ND1; TOP1; DHFR; TUBB3; POLA2; POLD3; JAK2; HCK; MET; OPRM1; VEGFA; NR3C1; KDR; BLK; EGFR; SCN3A; SSTR5; NDUFAF2; AR; PTGER4; PIK3CD; TYMS; POLE; LCK; NDUFA4; SRC; PRIM1; ADORA3
breast carcinoma in situ,TUBB4A; NDUFC1; NR3C1; NDUFB3; NDUFA10; TUBB2A; NDUFAF1; NDUFS6; NDUFB11; NDUFS2; NDUFA3; NDUFV2; NDUFA4L2; NDUFA13; MT-ND1; NDUFS3; TUBB8; NDUFA7; NDUFAB1; NDUFB4; TUBB1; NDUFS7; NDUFAF4; NDUFA1; TUBB2B; CYP19A1; NDUFB10; IFNAR1; IFNAR2; NDUFV3; NDUFB8; NDUFV1; NDUFS5; TUBB6; NDUFB1; TUBB4B; NDUFA4; HRH1; MT-ND2; MT-ND4L; TUBB3; NDUFS1; NDUFB7; HRH2; GPD2; NDUFA8; NDUFA5; TOP2A; NDUFB5; NDUFC2; NDUFAF2; NDUFS4; MT-ND5; MT-ND3; MT-ND4; PTGS2; NDUFB2; NDUFS8; NDUFA2; NDUFA9; NDUFB9; TLR3; NDUFB6; NDUFA11; NDUFAF3; NDUFA12; NDUFA6; TUBB; MT-ND6
breast ductal adenocarcinoma,TUBB2A; TUBB2B; ERBB2; TUBB3; TUBB1; TUBB4B; TUBB; ESR1; CDK4; EGFR; TUBB4A; CDK6; ESR2; TUBB6; TUBB8
breast ductal carcinoma in situ,NDUFS1; ESR1; NDUFS8; NDUFS7; TUBB2A; TUBB2B; NDUFAF1; CYP19A1; ESR2; NDUFB11; NDUFC2; NDUFB8; NDUFA3; NDUFA11; NDUFV2; OXTR; TUBB4B; MT-ND6; MT-ND2; MT-ND4L; TUBB3; TUBB8; NDUFA7; NDUFB4; PDK3; NDUFA2; NDUFB5; NDUFA9; NDUFB10; NDUFS2; TUBB6; NDUFB1; NDUFA13; NDUFA4; NDUFS3; SSTR3; PDK2; PGR; NDUFB2; TUBB1; TUBB4A; NDUFC1; VDR; GPD2; NDUFAF4; NDUFA5; SSTR1; RXRG; NDUFS6; NDUFV3; FDPS; NDUFAF2; NDUFS4; NDUFB6; NDUFV1; NDUFS5; NDUFAF3; NDUFA12; PDCD1; CSF2RA; MT-ND3; MT-ND4; RXRB; NDUFAB1; PDK4; NDUFB7; NR3C1; NDUFB3; NDUFA8; NDUFA1; NDUFA10; TOP2A; NDUFB9; PDK1; SSTR5; SSTR2; NDUFA6; NDUFA4L2; RXRA; TUBB; ESRRG; MT-ND5; MT-ND1
breast neoplasm,FGR; POLA2; ATP1A2; FLT4; PARP3; TNC; HDAC9; PDE4A; FGFR2; PDE8A; RARB; POLD3; GSK3B; FKBP1A; ESR1; HDAC6; PTK6; POLA1; FLT1; TUBB4A; AKT2; PDE4C; CDK6; PIK3CG; EPHB6; POLD2; FOLR1; VDR; PDGFRB; EPHA4; HDAC1; AKT3; PIK3R3; CSF3R; TEK; CD274; FLT3; PDE1B; TUBA1B; TUBA4A; KDR; PARP2; DNMT1; TOP2A; PDE6B; PDGFRA; CDK4; BLK; TUBB2B; CYP19A1; APH1B; ESR2; IGF1R; ERBB2; AKT1; EPHA5; PIK3R1; PRIM2; EGFR; EPHA1; HDAC8; EPHB1; IFNAR2; PDE9A; ATP1A1; PRKCB; HTR3A; IGF2; TUBA1A; TUBA1C; AR; P2RY12; PDE7B; PIK3CD; HDAC3; POLD4; YES1; POLE; ERBB4; CSF1R; EPHA10; TOP1MT; PDCD1; TUBA3C; PRIM1; MTOR; DHFR; TLR9; TUBB3; TUBB8; FYN; CD44; POLD1; HDAC4; FGFR3; FGFR1; PSEN1; TGFB2; PTGS1; ABL1; HDAC10; POLE2; TUBB1; STS; TGFB1; HDAC5; PDE10A; VEGFA; HMGCR; ITK; TGFB3; PIK3CA; ADORA2A; TUBB2A; KIF11; PDE6H; PARP1; TUBA3E; PDE3B; SCN3A; PDE1C; GART; FDPS; NCSTN; RET; SCN11A; GABRG3; LCK; TUBB4B; TUBB; EPHB4; TOP1; LYN; SCN4A; TYMP; PIK3CB; ERBB3; EPHA8; PTGS2; EPHA6; PGR; AURKA; PDE6C; IL2RB; HCK; PIK3R2; ATP4A; OPRM1; PDE8B; PDE4D; NR3C1; MAP2K2; SMO; ATP1A4; PDE6A; EPHB2; IL2RA; NT5E; EPHA7; SCN2A; SCN7A; SLC39A6; IFNAR1; SCN1A; POLE3; PDE6D; KIT; HDAC11; RRM1; RARG; TUBB6; SCN5A; TACSTD2; PDE4B; SCN10A; PDE6G; PDE2A; HDAC2; SCN8A; SRC; CSF2RA; PSENEN; PDE7A; GABRA3; IGF1; GABRA1; EPHA3; HDAC7; ATP1A3; GNRHR; FRK; GHR; GABRG2; PDE1A; APH1A; DNMT3A; TNFSF11; SRMS; RARA; PDE5A; PIK3R5; EPHA2; PSEN2; GABRA2; MS4A1; CCR5; GABRG1; FNTA; MAP2K1; SCN9A; ADORA2B; BCL2; PDE3A; ATR; TYMS; EPHB3; GABRA5; BCR; DPYD; HRH1; FNTB
bronchiolitis obliterans,IFNGR1; JAK2; FLT1; KDR; IFNGR2; JAK1; ADRB2; FGFR3; PSMB5; NR3C1; PPIA; FLT4; PDGFRB; CYSLTR1; FGFR2; FGFR1; PDGFRA; FGFR4
bronchoalveolar adenocarcinoma,PSMB5; NDUFS7; NDUFB3; NDUFAF4; NDUFB5; TUBB2A; TUBB2B; NDUFAF1; NDUFB10; EGFR; NDUFS4; NDUFA3; TUBB6; NDUFB1; NDUFA12; NDUFA4L2; TUBB; MT-ND2; MT-ND4; NDUFS1; AKT2; NDUFS8; NDUFA8; NDUFA5; NDUFA10; NDUFS6; NDUFB9; NDUFV3; NDUFV1; NDUFS5; NDUFA4; MT-ND6; NDUFS3; TUBB8; NDUFAB1; TUBB1; NDUFC1; NDUFA2; NDUFS2; NDUFAF2; NDUFB8; NDUFA11; NDUFAF3; NDUFV2; NDUFA13; TUBB4B; MT-ND5; MT-ND1; MT-ND4L; DHFR; NDUFA7; NDUFB4; NDUFB2; NDUFB7; TUBB4A; GPD2; AKT3; NDUFA1; NDUFA9; AKT1; NDUFB11; NDUFC2; GART; NDUFB6; TYMS; NDUFA6; MT-ND3; TUBB3
bulimia nervosa,ESR1; GABRE; SLC6A2; OPRD1; SCN7A; GABRA6; GABRB2; GRIK3; GRIK2; SLC18A2; GABRQ; GRIK5; GNRHR; GABRG2; GRIA2; GRIA3; GRIK4; NR3C2; GABRA2; GRIA4; GABRA5; SCN4A; GABRA3; GABRP; GABRA4; OPRM1; SCN2A; SLC6A3; GRIA1; CA4; SCN11A; SCN9A; GRIK1; GABRG3; GABRD; GABRA1; PGR; OPRK1; CA2; SCN1A; SCN3A; GABRG1; GABRB1; GABRB3; SCN5A; SCN10A; SCN8A
bullous pemphigoid,IL17A; IL12B; NR3C1; PPAT; MS4A1; CCL11; C5AR1; IL4R; DHODH; FCGRT; CXCR1; IGHE; CXCR2
burn,NDUFB2; NDUFB7; VDR; GPD2; NDUFA5; ADRA2A; NDUFC2; NDUFAF2; NDUFS5; AR; ADRB2; NDUFB1; NDUFA12; MT-ND2; MT-ND4; ADRB1; NDUFB4; NDUFS8; GHR; NDUFAF4; NDUFA10; MTNR1B; NDUFA9; NDUFB11; NDUFS4; NDUFA3; INSR; NDUFA4; MT-ND5; NDUFS3; NDUFA7; NDUFC1; NDUFS7; NDUFA8; NDUFB5; NDUFB10; NDUFS6; NDUFS2; NDUFV3; NDUFV1; MTNR1A; ADRA2C; NDUFA6; NDUFA4L2; PPARA; MT-ND3; MT-ND4L; ADRA2B; NDUFAB1; NDUFS1; HMGCR; SERPINC1; NDUFB3; NDUFA1; NDUFA2; NDUFAF1; NDUFB9; NDUFB6; NDUFB8; NDUFA11; NDUFAF3; NDUFV2; NDUFA13; MT-ND6; MT-ND1
cancer,PPP5C; POLA2; ADRB1; EPHA3; ROS1; TNFRSF9; LY75; HDAC7; GUCY1B1; POLD1; NDUFB4; PRKCQ; FGFR2; HDAC4; PTGS2; SLC12A1; POLD3; FGFR1; MKNK1; EPHA6; HSP90AA1; PGR; GSK3B; LAG3; NDUFB2; DLL3; ESR1; HDAC6; JAK2; ABL1; NRP1; IL2RB; KCNK10; POLE2; APEX1; POLA1; CACNA1F; FLT1; MSLN; MAPK3; AURKC; GRIN2D; ATP4A; CDK6; PIK3CG; EPHB6; EZH2; POLD2; PSMD11; NDUFC1; VDR; MAPK14; PDE10A; GABRG2; NR3C1; HRH2; CRBN; GPD2; PRKD3; EPHA4; HDAC1; AKT3; CD274; CLU; PTK2B; ADRA1A; PIK3CA; nan; TUBA1B; CD70; MAP2K2; SEM1; SRD5A3; KDR; PARP2; NDUFA10; EPHB2; EPHA7; CDK4; NDUFB5; SCN2A; PSMB7; PIM1; TUBB2A; TUBB2B; CYP19A1; KIF11; PDE5A; CUL4A; NTRK3; ERBB2; AKT1; PSMA5; UBA3; PRIM2; EGFR; EPHA1; HDAC8; NTRK2; POLE3; NOTCH1; ADRA2A; NR3C2; SCN3A; PRKCA; PSMA8; MS4A1; BRAF; GART; PSMD4; CD3G; IL6R; FGFR4; GRIN2C; ITGA5; GABRG1; HDAC11; CTLA4; ICOS; PSMD6; PRKCD; RET; PSMC3; HTR3A; TUBA1C; DDB1; FNTA; STAT3; MAP2K1; AR; PCSK9; ADRA1B; KIF5B; NDUFA3; PRKCE; BCL2L1; PIK3CD; BCL2; EGFL7; TUBB6; TYMS; POLE; CD19; IMPDH2; NDUFAF3; ERBB4; AURKB; TIGIT; GABRG3; LCK; GRIN2A; CHEK2; SCN5A; PRKD1; TOP1MT; SCN10A; MAPK11; NDUFA4L2; BCR; GABRD; DPYD; ADRB3; TUBB; HDAC2; SRC; PRIM1; NTRK1; MT-ND2; PNP; TOP1; PSMB8; PDE7A; DHFR; TUBB3; NDUFA7; GRIN2B; KIR2DL2; CD38; NDUFAB1; SCN4A; BTK; FYN; GABRA3; GABRA1; NDUFS1; FLT4; PSMA4; PARP3; TNFRSF17; PIK3CB; ERBB3; PRKCZ; FGFR3; POLR1A; EPHA8; KCNK2; PSMC5; FKBP1A; PSMD8; HDAC10; PSMC6; PSMC1; TUBB1; PTK6; DHODH; SLC6A2; PPP2CB; TUBB4A; AKT2; CYP3A5; IMPDH1; CCDC6; CCL2; VEGFA; TTK; ITK; PDGFRB; IL1A; PSMD14; NDUFS7; GRIN3B; CD2; PIK3R3; PGF; FLT3; PDE1B; NDUFAF4; ADORA2A; DLL4; DNMT1; RAF1; IL2RA; KLRC1; PDGFRA; MDM2; SCN7A; MMP7; MMP13; IDH1; PDE6H; IGF1R; IFNAR1; NECTIN4; PARP1; EML4; NDUFS6; GABRA6; GABRA2; TUBA3E; PDE1C; KIT; IFNAR2; NDUFV3; CYP3A4; CYP3A7; MST1R; NDUFB6; NDUFB8; PRKCB; CD3D; RRM1; PTK2; SCN9A; CD52; ADORA2B; ALK; KCNK3; RRM2; ATR; POLD4; RPS6KB2; HTR3C; SSTR2; IDH2; CSF1R; EPHB3; NDUFB1; ADRA2C; TACSTD2; PDE4B; PSMD13; HTR3D; PDE2A; KCNK18; TUBB4B; PDCD1; NDUFA4; EPHB4; MMP1; TLR7; SCN8A; PSMD12; TUBA3C; PIM3; TXNRD1; MTOR; RXRB; PSMB10; MT-ND4L; TUBB8; CTAG1A; ADRA2B; FGR; CD22; IGF1; BIRC3; PRKACA; COL4A4; XPO1; AURKA; PTGS1; HSP90AB1; NDUFB7; PSMA3; PSMA6; HCK; TLR8; GABRE; HTR2A; PDE4C; GSK3A; MET; PSMA2; PSMD3; GABRA4; IL23A; ALDH2; OPRM1; HMGCR; PDE8B; PDE4D; PPP2CA; TACR1; FN1; MPL; F3; MMP8; NDUFA8; CSF3R; DNMT3A; EPCAM; TEK; KIR2DL1; SRMS; PSMB2; TUBA4A; SMO; NDUFA5; ADRM1; TOP2A; PDE6A; PDE6B; IL15RA; MTNR1B; HAVCR2; BLK; NDUFAF1; NDUFA9; TP53; EPHA5; SRD5A1; PIK3R1; GABRB2; GLRA1; NDUFB11; NDUFB9; POLR3A; CYP17A1; HTR3B; CHEK1; CACNA1C; NDUFC2; EDNRA; PDE3B; EPHB1; CACNA1D; NDUFS2; NAE1; SSTR5; JAK1; PRKCI; NDUFAF2; NDUFS4; PRKACG; GABRB3; WEE1; TUBA1A; SCN11A; ADRB2; CXCL8; PDE7B; HDAC3; ADRA1D; TRHR; PSMD2; YES1; NDUFV2; NPM1; EPHA10; CTAG1B; NDUFA12; PDE6G; NDUFA13; HTR3E; GABRA5; RXRA; TNFRSF4; EPOR; PPIA; CD47; DPP4; GRIN3A; MT-ND3; CD3E; MT-ND4; NDUFS3; PSMB11; TLR9; KIR2DL3; LYN; BCL2L2-PABPN1; GABRQ; PSMB3; SRD5A2; ABCC8; PSMB1; PSMC4; CYP3A43; PRKCH; TNC; HDAC9; RRM2B; PDE4A; GUCY2C; PDE8A; TOP2B; ARAF; CACNA1S; GABRP; PDE6C; MKNK2; MAPK1; RBX1; PSMB5; CD40; PSMA7; PIM2; PSMD7; PIK3R2; ENG; RPS6KB1; HDAC5; FOLR1; BIRC2; NDUFS8; FRK; ALDH5A1; PDE1A; IL18R1; IL18RAP; SERPINC1; NDUFB3; TNFRSF10B; CCR2; PLG; NDUFA1; PRKCG; PSMA1; BCL2L2; MAS1; IDO1; NDUFA2; PPARG; SSTR4; NT5E; MSTN; ITGAV; SSTR1; ESR2; NDUFB10; PIK3R5; SLC6A3; PSMB6; EPHA2; PLK4; PRKACB; RXRG; SCN1A; CACNA2D1; PDE6D; PSMB4; PDE9A; CCR5; PSMC2; DDR2; GABRB1; SYK; PLK1; IGF2; VKORC1; EEF2; NDUFV1; MTNR1A; NDUFS5; KCNK9; PDE3A; PSMD1; NDUFA11; GRIN1; POLR2A; CSF1; NDUFA6; PPARA; KCNJ11; HRH1; ADA; CSF2RA; MT-ND6; MT-ND5; MT-ND1; PSMB9; FNTB; ITGB3; SSTR3
cancer pain,OPRM1; GRIN1; SCN5A; SCN10A; GRIN3B; SCN7A; GRIN2B; GRIN2D; SCN2A; SCN1A; SCN9A; TRPV1; SCN4A; SCN3A; GRIN2C; SCN11A; GRIN2A; SCN8A; GRIN3A
cannabis dependence,GABRA1; PGR; SLC6A2; GRIN2D; GRIK5; SLC6A4; GABRA4; OPRM1; TACR1; GABBR2; GABRA6; GRIA4; GABRG3; GRIN3A; GABRQ; GRIN2B; ADRA2B; GABRA3; OPRK1; CHRNA4; GABRE; GABRG2; CNR1; GRIA3; MTNR1B; SLC6A3; DRD2; GABRA2; CACNA2D1; GRIA1; GABRG1; GABRB1; CA4; SCN11A; GRIK1; SCN5A; GABRA5; SCN8A; MAOB; GABRP; FAAH; GRIA2; GABRB2; HTR2C; GRIK4; ADRA2A; SCN3A; CHRNB2; GRIN2C; GABRB3; SCN9A; GRIN1; GRIN2A; ADRA2C; GABRD; SCN4A; HTR2A; CA2; GRIN3B; OPRD1; SCN2A; SCN7A; SCN1A; GRIK3; GRIK2; MTNR1A; HTR1A; SCN10A; GABBR1
carcinoid tumor,FKBP1A; FLT1; CCKBR; PGF; FLT3; PDGFRA; TUBB2B; SSTR1; KIT; TUBB4B; TUBB8; SSTR3; TUBB4A; MET; PDGFRB; SSTR4; TUBB2A; ERBB2; FGFR4; SSTR5; RET; TUBB6; TYMS; CSF1R; PDCD1; TUBB; FLT4; FGFR1; ESR1; TUBB1; VEGFA; KDR; IFNAR1; TOP1; BTK; FGFR2; FGFR3; IFNAR2; CTLA4; SSTR2; TUBB3
carcinoma,NDUFAB1; POLA2; HDAC7; HDAC4; POLD3; PTGS1; ABL1; IL2RB; TUBB1; FLT1; TUBB4A; MET; POLD2; VEGFA; HMGCR; MPL; EPCAM; PARP2; TOP2A; TUBB2A; TUBB2B; NDUFA9; NDUFB10; BRD4; PARP1; SCN1A; NDUFB11; KIT; GART; CHRNB2; CTLA4; NDUFS4; NDUFB6; RET; NDUFV1; BRD3; NDUFA3; TUBB6; TYMS; ERBB4; NDUFB1; SCN5A; TOP1MT; NDUFA4L2; TUBB4B; NDUFA4; TUBB; MT-ND3; BRD2; DHFR; TUBB8; NDUFA7; NDUFS1; FLT4; TOP2B; FKBP1A; NDUFB2; HDAC6; HDAC10; CDK6; NDUFS8; PDGFRB; ODC1; NDUFA8; NDUFAF4; AVPR2; IL2RA; CDK4; BRDT; ESR2; ERBB2; EGFR; POLE3; SCN3A; NDUFV3; NDUFB8; NDUFS5; SCN9A; NDUFA12; PDCD1; HDAC2; SCN8A; MT-ND4L; NDUFS3; TLR9; TUBB3; SCN4A; PARP3; HDAC9; NDUFB4; PTGS2; NDUFB7; CHRNA4; HDAC5; NDUFB3; CSF3R; FLT3; KDR; NDUFA5; NDUFA10; NDUFA2; RAF1; PDGFRA; SCN2A; NDUFAF1; CYP19A1; KIF11; NDUFS6; PRIM2; HDAC8; NDUFB9; BRAF; CD3G; HDAC11; NDUFAF2; RRM1; SCN11A; AR; POLD4; NDUFAF3; NDUFV2; SCN10A; NDUFA13; BCR; PRIM1; CSF2RA; MT-ND2; MT-ND1; POLD1; ERBB3; ESR1; ANGPT2; POLE2; POLA1; NDUFC1; GPD2; NDUFS7; HDAC1; CD274; NDUFA1; NDUFB5; SCN7A; NDUFC2; NDUFS2; CD3D; HDAC3; NDUFA11; ATR; POLE; CSF1R; CCR4; NDUFA6; MT-ND6; MT-ND5; CD3E; MT-ND4; TOP1
carcinoma of liver and intrahepatic biliary tract,FLT4; PDGFRB; MAP2K2; TOP2A; RAF1; BRAF; RET; FKBP1A; FLT1; EGFR; KIT; KDR; MAP2K1; PDCD1; FLT3; IGF1R
cardiac arrest,ADRB1; GUCY1B1; CHRNE; NR3C1; ADORA2A; PDE3B; CHRM1; ADRB2; ADRA1B; PDE3A; GRIN2A; ADORA3; KCNH2; CHRND; CHRNB1; ADRA2C; GRIN2D; PDE4C; PDE4D; GRIN3B; nan; CHRM3; ADRA2A; ADORA1; AVPR1A; CHRM2; ADRB3; AVPR1B; ADRA2B; PDE4A; OPRM1; ADRA1A; AVPR2; CHRNA1; PTGIR; GRIN2C; ADORA2B; INSR; ADRA1D; GRIN1; PDE4B; CHRNG; GRIN3A; GRIN2B
cardiac arrhythmia,SCN4A; FAAH; SCN2A; SCN3A; SCN5A; SCN8A; ADRB1; PTGS1; OXTR; SCN7A; SCN1A; SCN9A; ADRA1B; ADRA1D; SCN10A; HRH1; PTGS2; ADRA1A; SNAP25; SCN11A; ADRB2; TRPV1
cardiomyopathy,IMPDH1; ADORA2A; IFNAR1; NR3C2; ADRA1B; ADORA2B; ADORA3; ADRB1; ACE; ADORA1; ADRA1D; IMPDH2; HMGCR; NR3C1; TTR; ADRB3; ADRA1A; IFNAR2; ADRB2
cardiovascular disease,PTGS2; CETP; PTGS1; HMGCR; GABRG2; GPD2; ADRA1A; NDUFA5; PPARG; ROCK2; NDUFB5; AGTR1; ADRA2A; NR3C2; GABRA2; NDUFV1; PCSK9; ADRA1D; NDUFB1; NDUFA12; NDUFA4; NDUFS1; ROCK1; NDUFB3; NDUFA8; nan; NDUFAF4; PTGER2; NDUFA10; NDUFA9; NDUFB10; NDUFS6; NDUFB9; EDNRA; XDH; GABRG1; NDUFAF2; NDUFB6; VKORC1; ADRA1B; FGA; FGB; MAPK11; NDUFA4L2; NDUFA13; TRPV1; LPA; MT-ND5; ADRA2B; GABRA1; ADRB1; GUCY1B1; NDUFB4; CACNA1S; NDUFB7; HTR2A; NDUFS8; GHR; NDUFS7; HTR2C; DRD2; CACNA1C; CACNA1D; PTGER1; NDUFS4; NDUFS5; P2RY12; FGG; NDUFA11; NDUFV2; GABRG3; ADRA2C; MT-ND6; MT-ND2; MT-ND1; MT-ND4L; NDUFS3; NDUFAB1; GABRA3; NDUFB2; CACNA1F; NDUFC1; MAPK14; HSD11B1; CCR2; NDUFA1; NDUFA2; NDUFAF1; NDUFB11; NDUFC2; NDUFS2; NDUFV3; NDUFB8; ADRB2; NDUFA3; NDUFAF3; NDUFA6; GABRA5; ADRB3; MT-ND3; MT-ND4; NDUFA7
carpal tunnel syndrome,SCN4A; SCN1A; SCN3A; SCN9A; INSR; SCN5A; SCN2A; SCN7A; SCN11A; SCN10A; VAMP2; SNAP25; SCN8A; NR3C1
cataract,GABRA3; GABRA1; PTGS2; NR3C1; ADRA2A; GRIN2C; GABRG3; GRIN3A; GRIN2B; ADRA2B; GABRA2; GRIN1; GRIN2A; GABRA5; PTGS1; GRIN2D; GABRG2; GRIN3B; GABRG1; ADRA2C
celiac disease,CHRNA3; CHRNB4; TEC; CTSS; CCR9; BTK; BMX; DHODH; JAK3; IL23A; NR3C1; ITGB7; ITK; TXK; IL2RB; ITGA4; IL15
