disease_name,gene_name
cervical cancer,NDUFAB1; POLA2; PARP3; POLD1; NDUFB7; POLE2; POLA1; FLT1; TUBB4A; VDR; VEGFA; PDGFRB; F3; NDUFA1; KDR; TOP2A; RARA; CA1; TUBB2A; TUBB2B; NDUFS6; POLE3; NDUFC2; KIT; IFNAR2; CHRNB2; CTLA4; NDUFS4; CA7; NDUFA3; TUBB6; TYMS; NDUFV2; TACSTD2; TOP1MT; TUBB; PRIM1; TXNRD1; MT-ND5; MT-ND4; DHFR; TUBB3; NDUFA7; FGFR2; FGFR3; RARB; POLD3; NDUFB2; PTGS1; TUBB1; AKT2; PIK3CG; POLD2; NDUFC1; NDUFS8; PIK3R3; CD274; FLT3; NDUFAF4; MAP2K2; NDUFA2; PDGFRA; IFNAR1; AKT1; PARP1; PIK3R1; EGFR; NDUFB11; GART; FGFR4; CA4; PIK3CD; NDUFA11; POLD4; POLE; TIGIT; NDUFB1; NDUFA12; PDCD1; TLR7; MT-ND2; TOP1; NDUFS3; NDUFS1; FLT4; NDUFB4; PTGS2; CHRNA4; CA2; ATP4A; MET; ALDH5A1; NDUFS7; AKT3; NDUFB3; NDUFA8; NDUFA5; PARP2; NDUFA10; NDUFA9; NDUFB10; PIK3R5; ERBB2; PRIM2; NDUFB9; NDUFV3; NDUFAF2; NDUFB8; RRM1; NDUFV1; NDUFS5; RARG; LCK; NDUFA6; NDUFA4L2; NDUFA13; TUBB4B; NDUFA4; MT-ND3; MT-ND4L; TUBB8; PIK3CB; FGFR1; PSMB5; PIK3R2; ITK; GPD2; ODC1; CSF3R; PIK3CA; NDUFB5; NDUFAF1; NDUFS2; NDUFB6; MAP2K1; NDUFAF3; CSF1R; MT-ND6; MT-ND1
cervical carcinoma,FLT1; TOP2A; RRM1; TUBB6; TUBB4B; PDCD1; TUBB; POLA2; PARP3; POLD3; POLE2; TUBB1; POLA1; CD274; FLT3; KDR; TUBB2B; PARP1; EGFR; POLE3; BRAF; CTLA4; HTR3A; POLD4; POLE; PRIM1; TOP1; TUBB3; FLT4; POLD1; TUBB4A; POLD2; PARP2; RAF1; TUBB2A; KIT; RET; TLR7; TUBB8; TOP2B; VEGFA; PDGFRB; GLS; PRIM2; EPOR
cervical incompetence,SCN3A; SCN4A; OPRM1; SCN11A; SCN5A; SCN10A; SCN2A; SCN7A; SCN8A; SCN1A; SCN9A
cervical intraepithelial neoplasia,TUBB2A; ADRA1B; ADRA1D; ADRB1; TUBB6; TUBB; ADRA2B; TUBB1; TUBB4A; ADRA1A; ADRA2A; ADRB2; ADRA2C; TLR7; SCN4A; PGR; TUBB2B; TUBB4B; ADRB3; TUBB3; TUBB8
cervical squamous cell carcinoma,POLD3; PTGS1; POLE2; TUBB4A; VEGFA; PRIM2; TUBB4B; TUBB; TUBB8; POLD1; TUBB1; POLA1; TUBB2A; TUBB6; TOP1MT; EPOR; TUBB3; POLA2; PTGS2; POLD2; TUBB2B; EGFR; POLE3; GART; RRM1; TYMS; POLE; PRIM1; DHFR; ATP4A; POLD4
childhood B acute lymphoblastic leukemia,POLA2; POLD3; POLE2; PSMB5; TUBB1; TUBB4A; CSF3R; PRIM2; POLE3; MS4A1; PRIM1; CD3E; DHFR; TUBB3; POLD1; TOP2B; IMPDH1; POLD2; NR3C1; PPAT; TUBB2A; CD3G; TUBB6; POLE; IMPDH2; TUBB4B; TUBB; TOP2A; TUBB2B; POLD4; CD19; TUBB8; FKBP1A; POLA1; CD3D
childhood T acute lymphoblastic leukemia,POLA2; POLD3; FKBP1A; POLE2; PSMB5; POLA1; POLD2; CSF3R; FLT3; TOP2A; TUBB2B; PRIM2; NTRK2; TUBB6; PRIM1; NTRK1; DHFR; TUBB3; TUBB8; POLD1; TOP2B; JAK2; TUBB1; TUBB4A; TUBB2A; NTRK3; POLE3; RET; POLE; TUBB4B; PPAT; POLD4; TUBB; IMPDH1; NR3C1; IMPDH2
childhood absence epilepsy,SCN1A; SCN11A; SCN5A; ALDH5A1; SCN2A; SCN9A; CACNA1H; SCN8A; SCN4A; CACNA1I; CNR1; SCN10A; CACNA1G; SCN7A; SCN3A
childhood acute lymphoblastic leukemia,GABRA1; POLD3; OPRK1; POLE2; TUBB1; TUBB4A; OPRM1; GABRG2; NR3C1; TUBB2B; GRIN2C; POLD4; TUBB6; TUBB4B; PRIM1; POLA2; POLD1; TOP2B; POLA1; GRIN2D; POLD2; OPRD1; SERPINC1; CSF3R; PPAT; PRIM2; MS4A1; KIT; CD52; POLE; GABRG3; GRIN2A; BCR; PPIA; GRIN3A; GABRA3; FKBP1A; IMPDH1; PDGFRB; GRIN3B; POLE3; GABRG1; RRM1; EEF2; IMPDH2; GABRA5; TUBB; DHFR; TUBB8; GRIN2B; CD22; ABL1; TOP2A; TUBB2A; GABRA2; GRIN1; F2; TUBB3
childhood acute myeloid leukemia,POLA2; TOP2B; IL2RB; POLD2; POLD4; POLD1; ABCB1; FKBP1A; IMPDH1; TOP2A; IL2RA; PRIM2; POLE3; RRM1; IMPDH2; PRIM1; DHFR; POLE2; POLA1; NR3C1; CSF3R; POLD3; POLE; PPIA
childhood acute myeloid leukemia with maturation,POLD1; POLA1; NR3C1; CSF3R; POLA2; ABCB1; IMPDH1; TOP2A; IL2RA; PRIM1; POLD4; POLE; TOP2B; POLD3; IL2RB; POLE2; POLD2; PRIM2; POLE3; RRM1; IMPDH2; DHFR
childhood cancer,FYN; BLK; ACE; ABL1; SRMS; EPHA2; HCK; FRK; PDGFRB; CXCR4; LCK; FGR; KIT; YES1; BCR; SRC; LYN
childhood ependymoma,DHFR; FKBP1A; TUBB4A; TOP2A; TUBB2A; TUBB2B; TUBB6; TUBB; TUBB8; TOP2B; TUBB1; ALDH5A1; TUBB3; EGFR; TUBB4B
childhood epilepsy with centrotemporal spikes,SCN11A; NR3C1; SCN2A; SCN7A; SCN4A; SCN1A; CACNA1B; SV2A; SCN5A; SCN10A; ALDH5A1; SCN3A; SCN9A; SCN8A
childhood germ cell tumor,TUBB4A; TUBB4B; TUBB3; TUBB8; TOP2B; TUBB1; CSF3R; TUBB2A; TUBB2B; TUBB; TOP2A; TUBB6
cholangiocarcinoma,FGFR2; FGFR3; ABL1; PDGFRB; AKT3; TGFB3; CD274; EML4; PRIM2; EGFR; POLE3; RET; ALK; LCK; MAPK11; BCR; PDCD1; TUBB; PRIM1; NTRK1; LYN; POLA2; TYMP; FLT4; SPHK2; POLD3; FGFR1; POLE2; HCK; POLA1; AKT2; POLD2; VDR; FRK; VEGFA; PIK3CA; FLT3; SRMS; KDR; RAF1; ERBB2; PARP1; KIT; FGFR4; DDR2; CTLA4; MAP2K1; TYMS; DPYD; TLR7; FYN; POLD1; FKBP1A; TGFB1; MAP2K2; PARP2; TUBB2A; IFNAR1; AKT1; BRAF; RRM1; POLD4; TUBB6; POLE; CSF1R; SRC; TOP1; TLR9; TUBB3; FGR; PARP3; TGFB2; TUBB1; FLT1; TUBB4A; TEK; TOP2A; PDGFRA; BLK; TUBB2B; IDH1; EPHA2; IFNAR2; PIK3CD; YES1; NPM1; TUBB4B; TUBB8
cholecystolithiasis,NR1H4; GRIN2D; GRIN3B; SCN2A; DRD2; SCN3A; SCN11A; SCN9A; SCN10A; SCN1A; SCN5A; SCN4A; DRD4; HTR2A; SCN7A; GRIN2C; SCN8A; GRIN3A; GRIN2B; DRD3; CACNA2D1; GRIN1; GRIN2A
cholelithiasis,SCN1A; SCN5A; SCN11A; SCN9A; SCN4A; SCN2A; SCN7A; SCN10A; SCN8A; NR1H4; OPRM1; SCN3A; HTR3A
chondrosarcoma,FGFR3; FLT1; KIT; FLT4; ABL1; PDGFRB; KDR; BCR; TNFRSF10B; PDGFRA; IDH1; FGFR1; FKBP1A; ITK; SMO; CSF1R; LCK
chordoma,EGFR; ABL1; CDK4; PDCD1; LAG3; ERBB2; KIT; ERBB4; BCR; CDK6; PDGFRB
choroid plexus neoplasm,TUBB1; TUBB4A; TUBB2B; TOP1; TOP2A; TUBB2A; TUBB6; TUBB; DHFR; TUBB4B; TUBB3; TOP2B; TUBB8
chromophobe renal cell carcinoma,FLT4; FGFR1; PDGFRB; PDGFRA; FLT1; CSF1R; FGFR3; MET; ITK; KDR; LCK; KIT; PDCD1
chronic bronchitis,PDE4D; CHRM3; AGTR1; CXCL8; PDE4A; PDE4C; SCNN1A; ADORA2A; SCNN1B; CHRM1; ADRB2; ADORA2B; PDE4B; CFTR; NR3C1; PDE3B; ADORA1; SCNN1G; PDE3A; ADORA3
chronic graft versus host disease,BTK; ROCK1; HDAC6; JAK2; ABL1; PSMB5; NR3C1; HDAC1; HDAC11; FLT4; JAK3; CD2; SMO; MS4A1; HDAC3; CSF1R; HDAC2; TXNRD1; HDAC9; HDAC4; HDAC10; IMPDH1; HDAC5; PDGFRB; ROCK2; HDAC8; JAK1; IMPDH2; BCR; PPIA; HDAC7; FKBP1A; IL2RB; KDR; IL2RA; KIT; SYK; S1PR1; ADA
chronic granulomatous disease,POLD1; POLA1; PRIM2; POLE; PTGS1; POLD2; POLE3; PPIA; IFNGR1; PTGS2; POLD3; CXCR4; IFNGR2; CD52; POLA2; POLE2; RRM1; POLD4; PRIM1
chronic hepatitis B virus infection,IL2RB; IMPDH1; VDR; CCN2; IL2RA; IFNAR2; TLR7; TLR8; CD274; TOP2A; IFNAR1; HRH1; PTGS2; SLC10A1; NR3C1; PDCD1
chronic hepatitis C virus infection,CASP10; NPC1L1; CYP3A43; NDUFS1; IFNGR1; FKBP1A; TUBB4A; GRIN2D; IMPDH1; VDR; HMGCR; MPL; NDUFA8; TUBB2B; NDUFB10; IFNAR1; AGTR1; MMP3; MMP14; IFNAR2; NDUFV3; CYP3A4; CYP3A7; NDUFB6; NDUFA3; NDUFA11; GRIN1; GRIN2A; NDUFA6; IFNLR1; NDUFA13; PPIA; TNF; MGAM; MMP12; CASP8; NDUFB7; MMP9; SLC6A2; SLC6A4; NDUFS8; OPRM1; GRIN3B; NDUFAF4; NDUFB5; NDUFAF1; NDUFS6; NDUFB11; GRIN2C; NDUFV1; GAA; TUBB6; NDUFB1; NDUFA12; EPOR; TUBB4B; MT-ND2; GRIN3A; CASP12; MGAM2; TUBB3; NDUFAB1; NR1H4; CYP3A5; NDUFB3; NDUFA1; NDUFA5; NDUFA2; PPARG; MMP13; NDUFS2; NDUFAF2; CASP3; NDUFS5; NDUFAF3; NDUFA4L2; NDUFA4; TUBB; CASP4; MT-ND1; MT-ND4L; AMY2A; IL10RB; TUBB8; GRIN2B; NDUFB4; OPRK1; MMP2; NDUFB2; SI; TUBB1; CASP14; CASP2; NDUFC1; GPD2; NDUFS7; MMP8; CCR2; NDUFA10; CASP9; TUBB2A; CASP1; CASP5; CASP6; NDUFA9; NDUFB9; NDUFC2; IFNGR2; NDUFS4; CASP7; NDUFB8; NDUFV2; MT-ND6; MT-ND5; MT-ND3; MT-ND4; NDUFS3; NDUFA7
chronic inflammatory demyelinating polyneuropathy,GSR; MS4A1; MC2R; POLA1; NR3C1; PRIM2; POLD1; POLD3; POLE2; POLD2; TOP2A; POLE3; PRIM1; POLA2; TOP2B; FCGRT; POLD4; POLE
chronic kidney disease,NDUFAB1; FYN; CASR; ELN; PDE4A; SLC9A3; PDE8A; PTGS2; KEAP1; CACNA1S; KCNK2; OPRK1; FKBP1A; NDUFB2; GABRP; PDE6C; NDUFB7; CACNA1F; PDE4C; C5; NDUFC1; NDUFS8; SCNN1A; VDR; PDE8B; NR3C1; GPD2; NDUFS7; NFE2L2; SERPINC1; NDUFB3; PDE1B; NDUFAF4; PTGER2; AVPR2; ADORA2A; NDUFA5; EGLN3; NDUFA10; PPARG; PDE6A; IL2RA; EGLN1; BLK; NDUFAF1; PDE5A; SLC5A2; NDUFB10; NDUFS6; NR3C2; GABRA2; PDE3B; PDE1C; PDE6D; CACNA1D; ADORA1; NDUFB8; NDUFV1; NDUFS5; P2RY12; CD52; ADORA2B; KCNK3; NDUFA11; NDUFV2; P4HTM; F2; LCK; PDE4B; NDUFA12; PDE6G; NDUFA4L2; GABRA5; KCNK18; TUBB4B; TUBB; SRC; DPP4; SLC22A12; F5; MT-ND5; MT-ND3; MT-ND4; MT-ND1; TNF; TUBB3; NDUFA7; GABRQ; EGLN2; FGR; ABCC8; GABRA3; NDUFS1; ADRB1; NDUFB4; SLC12A3; SLC12A1; ACHE; PTGS1; ABL1; KCNK10; PSMB5; TNFSF13B; PDE10A; PDE4D; CD86; IL1R1; NDUFA8; nan; NDUFA1; SRMS; IL1B; F10; PDE6B; TUBB2B; PDE6H; NDUFA9; REN; AGTR1; GLRA1; NDUFB11; CACNA1C; EDNRA; KIT; NDUFS2; ACE; PDE9A; NDUFV3; GUCY1A1; NDUFAF2; GABRB3; PCSK9; NDUFA3; PDE7B; IMPDH2; NDUFAF3; NDUFA6; NDUFA13; PDE2A; KCNJ11; GABRD; NDUFA4; PPIA; MT-ND2; MT-ND4L; TUBB8; GUCY1B1; JAK2; HCK; TUBB4A; IMPDH1; SLC6A4; FRK; OPRM1; GLP1R; GHR; HMGCR; PDGFRB; PDE1A; CD2; CD80; EDNRB; NDUFB5; TUBB2A; NDUFB9; NDUFC2; GUCY1A2; MS4A1; XDH; PTGER1; GABRB1; NDUFS4; NDUFB6; KCNK9; INSR; PDE3A; TUBB6; YES1; GABRG3; F8; PDE7A; NDUFS3; GIPR; NR1H4; GABRA1; TUBB1; GABRE; HTR2A; IKBKB; GABRA4; GABRG2; PPAT; NDUFA2; EPHA2; GABRA6; GABRB2; PTGIR; JAK1; GABRG1; AR; PAH; NDUFB1; BCR; EPOR; MT-ND6; LYN; ADORA3
chronic lymphocytic leukemia,NDUFAB1; BTK; POLA2; CDK14; HDAC4; JAK2; NDUFB7; TUBB4A; PIK3CG; POLD2; HDAC5; NDUFC1; VDR; FRK; NR3C1; CRBN; CDK18; PIK3R3; CDK2; NDUFAF4; KIR2DL1; NDUFA5; BCL2L2; TOP2A; PDGFRA; BLK; PRIM2; HDAC8; POLE3; MS4A1; NDUFS2; CDK5; SYK; NDUFB6; EEF2; NDUFV1; PIK3CD; POLD4; POLE; CSF1R; NDUFA6; NDUFA4L2; NDUFA4; PPIA; TLR7; ADA; PRIM1; MT-ND1; MT-ND4L; NDUFS3; CDK11B; TUBB8; KIR2DL2; FLT4; HDAC9; CDK17; HDAC7; POLD1; NDUFB4; POLD3; FKBP1A; IL2RB; RBX1; HDAC10; POLE2; TUBB1; HCK; POLA1; ALDH5A1; VEGFA; HDAC1; CSF3R; TNFRSF8; PIK3CA; KDR; NDUFA10; TUBB2B; CUL4A; NDUFB10; TP53; EPHA2; CDK19; CDK20; KIT; BRAF; XDH; CCR5; RRM1; DDB1; CD52; BCL2; RRM2; TUBB6; CD19; CDK10; ROR1; TUBB4B; HLA-DRB1; TUBB; CSF2RA; HLA-DRB5; MT-ND2; PNP; MT-ND4; HLA-DRB4; FNTB; TUBB3; FGR; CD38; FYN; RRM2B; NDUFB2; HDAC6; ABL1; TNFSF13B; ATP4A; CDK6; IMPDH1; NDUFS8; PDGFRB; GPD2; NDUFS7; MPL; DNMT3A; NDUFA1; SRMS; DNMT1; CDK7; IL2RA; CDK4; NDUFB5; CDK9; TUBB2A; PIK3R5; NDUFS6; NDUFB11; NDUFB9; NDUFV3; NDUFB8; FNTA; NDUFS5; CDK1; NDUFA3; BCL2L1; HDAC3; NDUFA11; YES1; IMPDH2; NDUFAF3; NDUFV2; LCK; RXRA; PDCD1; HDAC2; SRC; TXNRD1; MT-ND5; CSNK1E; HLA-DRB3; TLR9; LYN; BCL2L2-PABPN1; NDUFS1; PIK3CB; CDK13; TOP2B; PSMB5; CDK16; FLT1; GSR; FCER2; PIK3R2; NDUFB3; NDUFA8; CD274; FLT3; NDUFA2; RAF1; CDK8; NDUFAF1; CDK15; NDUFA9; PIK3R1; NDUFC2; JAK1; HDAC11; NDUFAF2; NDUFS4; RET; CDK12; NDUFB1; NDUFA12; NDUFA13; BCR; EPOR; MT-ND6; MT-ND3; DHFR; KIR2DL3; CDK3; NDUFA7
chronic myelogenous leukemia,FYN; HDAC9; POLD1; HDAC4; POLD3; HCK; POLA1; IMPDH1; POLD2; VDR; ALDH5A1; PDGFRB; CXCR4; DNMT1; PPARG; EPHA2; PRIM2; IFNAR2; POLE; IMPDH2; LCK; PRIM1; LYN; FNTB; FGR; POLA2; FLT4; FKBP1A; ABL1; IL2RB; PSMB5; HDAC5; FRK; DNMT3A; SRMS; KDR; TOP2A; IL2RA; BLK; IL11RA; IFNAR1; HDAC8; BRAF; RRM2; POLD4; YES1; BCR; PPIA; SRC; DHFR; HDAC7; PTGS2; HDAC6; JAK2; HDAC10; POLE2; VEGFA; CSF3R; FLT3; POLE3; MS4A1; KIT; CDA; CCR5; JAK1; RET; RRM1; HDAC2; PTGS1; FLT1; HDAC1; RAF1; HDAC11; FNTA; HDAC3; BCL2; CSF2RA
chronic myelomonocytic leukemia,POLA2; IMPDH1; NR3C1; CSF3R; DNMT1; HAVCR2; POLE3; NAE1; JAK1; DDB1; POLE; IDH2; PRIM1; POLD1; FKBP1A; JAK2; RBX1; POLD2; CRBN; PRIM2; RRM1; MAP2K1; IMPDH2; EPOR; DHFR; TOP2B; POLD3; POLE2; DNMT3A; MAP2K2; TOP2A; CUL4A; UBA3; MS4A1; FNTA; POLD4; FNTB; IL2RB; POLA1; IL2RA
chronic myeloproliferative disorder,POLD1; TOP2B; HSP90AA1; HSP90AB1; ABL1; IL2RB; PRIM2; KIT; POLD4; IMPDH2; POLD3; DHFR; POLA2; FKBP1A; POLE2; POLD2; PDGFRB; CSF3R; TOP2A; IL2RA; CD52; CSF2RA; POLA1; IMPDH1; POLE3; RRM1; POLE; BCR; PRIM1
chronic obstructive pulmonary disease,NDUFAB1; ADRB1; NDUFB4; PTGS2; IL4R; PTGS1; NDUFB7; MMP9; PDE4C; NDUFC1; NDUFS8; HMGCR; IL1RL1; CHRNB4; NDUFA8; CCR2; ADORA2A; NDUFA5; NDUFA10; CHRM3; CA1; MTNR1B; NDUFB5; MMP7; PDE5A; NDUFB11; NDUFB9; NDUFC2; NDUFS2; ACE; NDUFV3; NDUFAF2; NDUFB6; CA4; NDUFV1; IL13; ADRB2; ADORA2B; NDUFA3; PDE3A; SELP; NDUFA11; GRIN1; CHRM4; PDE4B; NDUFA4L2; MMP1; ELANE; MT-ND4; MT-ND1; NDUFS3; TNF; ADORA3; SELE; NDUFS1; PDE4A; ACHE; NDUFB2; GHRHR; VDR; GABRG2; PDE4D; NR3C1; GPD2; NDUFS7; IL1R1; GRIN3B; MMP8; NDUFB3; NDUFAF4; TNNT3; TNNI2; NDUFA2; MMP13; NDUFAF1; NDUFA9; NDUFB10; IFNAR1; NDUFS6; GABRA2; PTGIR; CHRNB2; NDUFB8; MTNR1A; CHRM1; NDUFS5; PIK3CD; NDUFAF3; NDUFV2; CXCR2; GABRG3; GRIN2A; NDUFB1; NDUFA12; NDUFA13; GABRA5; SELL; ADRB3; IL1RAP; MT-ND6; MT-ND5; MT-ND3; IGHE; LTB4R; NDUFA7; ADRA2B; CFTR; GABRA3; ALOX5; CA12; SLC12A1; PGR; IL5RA; CHRNA4; TNNC2; CA2; IKBKB; GRIN2D; OPRM1; IL5; ACVR2B; NDUFA1; EDNRB; HCN4; TSLP; ADRA2A; PDE3B; ADORA1; NDUFS4; AR; PAH; CYSLTR1; PTGDR2; NDUFA6; NDUFA4; ADH5; MT-ND2; MT-ND4L; MMP12; MARCKS; GABRA1; CHRNA3; MAPK14; GLP1R; ADRA1A; IL33; EDNRA; IFNAR2; GRIN2C; GABRG1; CXCR1; CCR1; INPP5D; P2RY12; ADRA1B; ADRA1D; CHRNA7; CHRM2; ADRA2C; CHRM5; MAPK11; TRPV1; GRIN3A; GRIN2B
chronic otitis media,GABRA1; GABRA2; GABRG2; ADRA2C; GABRA5; ADRA2B; GABRA3; OPRM1; ADRA2A; GABRG1; GABRG3
chronic pancreatitis,CUL4A; CACNA2D1; DDB1; SCN4A; PTGS2; RBX1; VDR; CXCR2; PTGS1; NR3C1; CRBN; NGF; CXCR1
chronic progressive multiple sclerosis,FGFR3; SLC12A3; NR3C1; PDE5A; MS4A1; TLR7; BTK; PDE4B; HRH1; KEAP1; PDE10A; PDE4D; PDGFRA; TLR9; PDE4A; PDE4C; PDGFRB; DRD2; KIT; S1PR1; PDE3A
cirrhosis of liver,CASP10; GABRA3; GABRA1; IFNGR1; ADRB1; GRIN2D; ATP4A; GABRA4; PDE10A; GABRG2; CSF3R; ADRA1A; PDE1B; AVPR2; CASP9; CA1; CHRND; CHRNA1; PDE5A; SSTR1; GABRA6; GABRB2; EGFR; HTR2C; ADRA2A; EDNRA; GABRA2; XDH; IFNAR2; GABRB1; CASP7; GABRB3; ADRA1B; ADORA2B; PDE7B; IMPDH2; SSTR2; GABRG3; GRIN2A; PDE4B; PDE2A; GABRD; AVPR1B; PDE7A; GABRQ; GRIN2B; SSTR3; PDE4A; SLC12A3; PDE8A; GABRP; HTR2A; PDE4C; IMPDH1; HMGCR; NR3C1; F10; PDE6B; CASP5; SLC5A2; IFNAR1; PDE1C; FDPS; SSTR5; GABRG1; AVPR1A; ADRB2; CHRNB1; ADRA1D; PDE3A; GABRA5; ADRB3; CASP12; ADRA2B; FKBP1A; CASP14; SCNN1A; OPRM1; PDE1A; GRIN3B; SERPINC1; SSTR4; PDE6A; LOXL2; EDNRB; CACNA2D1; PDE6D; CASP3; VKORC1; MTNR1A; GRIN1; TLR7; CHRNG; CASP4; CASP8; SLC12A1; ACHE; PDE6C; GABRE; CASP2; CHRNE; GHR; PDE8B; PDE4D; ADORA2A; PPARG; IL2RA; MTNR1B; CASP1; CASP6; PDE6H; NR3C2; PDE3B; IFNGR2; PDE9A; GRIN2C; PAH; ADRA2C; PDE6G; GRIN3A
classic Hodgkin lymphoma,BTK; POLA2; HDAC7; TOP2B; IL2RB; HDAC10; POLE2; TUBB1; POLA1; TUBB4A; TNFRSF8; TOP2A; TUBB2B; PRIM2; RRM1; POLE; PDCD1; HDAC2; POLD2; HDAC5; TUBB2A; IL2RG; HDAC3; TUBB4B; TUBB; PRIM1; TUBB8; POLD1; HDAC6; CSF3R; HDAC8; JAK1; TUBB6; TUBB3; HDAC9; HDAC4; POLD3; JAK2; PSMB5; NR3C1; HDAC1; POLE3; MS4A1; HDAC11; POLD4; CD47
clear cell adenocarcinoma,FGFR3; PDCD1; CD274; AURKB; CSF1R; VEGFA; KDR; KIT; AURKA; FLT3
clear cell renal carcinoma,FLT4; EPHA3; ERBB3; FGFR3; FGFR1; FLT1; MET; VEGFA; PDGFRB; EPAS1; FLT3; KDR; PDGFRA; IFNAR1; EPHB1; KIT; CTLA4; CSF1R; ATP2A1; SRC; PSENEN; EPHA8; FKBP1A; CDK6; EPHB6; EPHB2; APH1B; ERBB2; EPHA2; PSEN2; EPHA1; BRAF; IFNAR2; TUBB6; TUBB4B; PDCD1; TUBB; MTOR; ATP2A3; EPHA6; IL2RB; TUBB1; PTK6; TUBB4A; ENG; CA9; GLS; EPHA4; CD274; RAF1; EPHA7; EPHA5; EGFR; NCSTN; RET; ERBB4; EPHB3; LCK; EPHA10; TNFRSF4; EPHB4; TUBB3; PSEN1; ITK; APH1A; TEK; IL2RA; CDK4; TUBB2A; TUBB2B; WEE1; ATP2A2; TUBB8
cocaine dependence,SCN4A; GABRA3; GABRA1; MAOB; OPRK1; GABRP; CACNA1F; GABRE; HTR2A; GRIN2D; SLC6A4; GABRA4; ALDH2; OPRM1; TACR1; GRIN3B; OPRD1; GRIA2; DDC; SCN2A; SCN1A; HTR2C; DRD2; GRIA4; GABRG1; ADORA1; GABRB3; HTR3A; CA4; SCN11A; CHRM1; ADORA2B; ADRA1D; ABAT; GRIN2A; SCN5A; ADRA2C; SCN10A; SCN8A; GABBR1; GABRQ; GRIN2B; ADORA3; DRD4; CACNA1S; COMT; GABRG2; CNR1; ADRA1A; GRIA3; ADORA2A; SCN7A; SLC6A3; AGTR1; GABRA6; CACNA1C; SCN3A; CACNA1D; CHRNB2; GRIN2C; GABRB1; GRIK3; GRIK2; SCN9A; DRD5; GRIK1; OXTR; GABRG3; DRD1; GABRD; GRIN3A; ADRB1; PGR; ACHE; CHRNA4; SLC6A2; CA2; GRIK5; NR3C1; GABBR2; GABRB2; CACNA1B; GRIK4; ADRA2A; DRD3; GRIA1; SLC6A1; SV2A; GRM5; GRIN1; GABRA5; HRH1; BCHE; NR3C2; GABRA2; SLC18A2; ADRB2; ADRA1B; HTR1A; ADRB3; ADRA2B
cocaine use disorder,OPRK1; SLC6A2; SLC6A4; PPARG; SLC6A3; HTR2C; SLC18A2; OPRM1; OPRD1; DRD2; OXTR; DRD3
cognition,GABRP; SLC6A3; GABRG1; ADORA2B; HTR1D; SLC6A2; GABRA4; SIGMAR1; GABRB1; GABRB3; GABRA5; GABRD; GABRQ; GABRA1; GABRG2; ADORA2A; GABRB2; GABRA2; ADORA1; GABRA3; GABRE; GABRA6; HTR2C; SLC18A2; GABRG3; ADORA3
cold agglutinin disease,POLD3; C3; POLE3; POLD4; PRIM1; C1S; POLA2; POLD1; PSMB5; C5; PRIM2; MS4A1; RRM1; POLE; POLE2; POLA1; POLD2
colitis,TYK2; JAK3; ITGB7; TNF; PPAT; JAK1; PTGS2; FKBP1A; PTGS1; IL12B; ITGA4; PPARG; ALOX5; JAK2; NR3C1
collecting duct carcinoma,FLT4; FGFR3; LAG3; KIT; CSF1R; PDCD1; VEGFA; ITK; FGFR1; MET; KDR; FLT1; PDGFRB; PDGFRA; LCK
colon adenocarcinoma,FGFR2; FGFR1; FRK; NR3C1; PDGFRA; DDR2; TYMS; TEK; KDR; KIT; MAPK11; NTRK1; ABL1; VEGFA; RET; PDCD1; FLT4; FLT1; MET; PDGFRB; RAF1; EPHA2; EGFR; BRAF
colonic neoplasm,KDR; EGFR; TUBA3E; MS4A1; TUBA1A; TYMS; TUBB8; TUBB1; TUBB4A; VEGFA; TUBB2A; TUBB2B; KIT; PRKCB; TUBB6; PDCD1; TUBA3C; TOP1; TUBB3; PTGS2; ABL1; FLT1; PDGFRB; CD274; PLG; TUBA1B; TUBA4A; PDGFRA; CTLA4; BCR; TUBB; FLT4; ESR1; VDR; ESR2; TUBA1C; CSF1R; TUBB4B
